DATA,Alm FI RF,BB FMP FGTS Vale Migracao,Bradesco FI RF Ref DI Premium,Bradesco H FI RF LP Precos,Capstone Macro I FICFI Mult,FI Caixa Brasil Ima B Tp RF LP,FI Mult Tannat,FICFI em Acoes Valor,Icatu Multigestores Acoes Fc de FIA,Ioda Fc de FIA,Kinea Arkhe Pvt Fc Mult,Santander Agressivo Mult Fc FI,Sulamerica Pajucara FICFI Mult,Verde Am Strategy II Master FIA,Vexty Sul America FI RF
2015-06-24,1.1176409,5.257868282,7.9124547,2.0179954,,1.829596,1.1744088,116.5350988,1.12355392,161.19598611,21.726855,353.8878269,9.0050354,2.3959965,1.5608807
2015-06-25,1.1165012,5.130358969,7.9165397,2.000996,,1.81525,1.1750324,116.2976259,1.11867961,160.89492126,21.74458,352.8894806,9.002712,2.3697771,1.5616875
2015-06-26,1.1174802,5.209405497,7.9206274,2.0066796,,1.819665,1.1756415,117.0125607,1.12792307,161.70344316,21.771524,354.3591092,9.0108508,2.3958466,1.5625258
2015-06-29,1.1166378,5.097787102,7.924677,1.9956443,,1.8096,1.1762363,116.0120401,1.11782388,159.89789698,21.696005,352.6015434,9.0024846,2.374021,1.5633127
2015-06-30,1.1167863,4.856420202,7.9287161,1.9947516,,1.807636,1.1768366,116.6235144,1.12268841,160.94052589,21.718132,352.8539636,9.0111866,2.3792296,1.56413
2015-07-01,1.1165518,4.808407985,7.9327335,1.9858457,,1.801283,1.1774321,117.2572945,1.13034355,161.59049389,21.735825,352.4668164,9.016156,2.3829943,1.5649296
2015-07-02,1.1183191,4.79746094,7.9368106,2.003712,,1.811617,1.1780391,117.7375928,1.13222869,161.81483615,21.762718,353.3919689,9.0311966,2.4008308,1.565747
2015-07-03,1.1193203,4.693832307,7.9407931,2.0106853,,1.815217,1.1786273,117.3560671,1.13286547,161.52188869,21.788994,352.7398641,9.0401941,2.3869684,1.5665437
2015-07-06,1.1192616,4.68553975,7.9448188,2.0044082,,1.810522,1.1792273,116.8725333,1.12940473,160.58779222,21.797422,352.100028,9.0377935,2.3720417,1.5673877
2015-07-07,1.1198394,4.758828426,7.9488886,2.0069036,,1.810519,1.1798318,116.6333372,1.12819115,160.10322197,21.754887,352.6716537,9.0407447,2.3808938,1.568128
2015-07-08,1.1197426,4.554521585,7.9529375,2.0093421,,1.806395,1.1804341,115.9585963,1.12558848,159.75977703,21.784115,351.6993582,9.0395645,2.3588137,1.5689451
2015-07-09,1.1203705,4.554207465,7.9568932,2.0102965,,1.807454,1.1810342,115.9668099,1.12570826,159.76879106,21.792493,351.8212042,9.0435886,2.3593429,1.56979
2015-07-10,1.121033,4.54064801,7.9609635,2.0034009,,1.808397,1.1816374,117.1847091,1.13548239,160.74392224,21.901682,353.4338188,9.0541541,2.3943248,1.5706066
2015-07-13,1.1212949,4.908559882,7.9650042,2.0026428,,1.807047,1.182235,117.2304075,1.13345616,160.39977757,21.942645,354.4242563,9.0525046,2.4098197,1.5714319
2015-07-14,1.1217081,4.728053634,7.969124,2.0025815,,1.806578,1.1828385,117.6098813,1.13644416,160.45556319,21.941754,354.8271274,9.0573833,2.4183335,1.5722552
2015-07-15,1.1227276,4.538896218,7.973198,2.0075409,,1.810603,1.1834405,117.6302646,1.13779138,160.08516606,21.96809,354.4856878,9.0640042,2.4112238,1.5730827
2015-07-16,1.123762,4.678577336,7.9772614,2.0123825,,1.814891,1.1840436,117.7441349,1.13861389,159.93314296,22.013161,354.9440619,9.0713064,2.4150324,1.5738971
2015-07-17,1.1238433,4.628121284,7.9813451,2.0116766,,1.812944,1.1846523,116.9735292,1.13146631,158.73286311,22.027389,353.850566,9.0708722,2.3938901,1.5747145
2015-07-20,1.1253982,4.591259545,7.9853745,2.0219907,,1.820416,1.1852515,116.4033663,1.12970534,158.4967115,22.053623,352.989977,9.0814337,2.3771991,1.5755342
2015-07-21,1.1268085,4.653993668,7.9894225,2.0333075,,1.827432,1.1858498,116.0309475,1.12696256,158.07050849,22.026352,353.0373386,9.0900597,2.3701731,1.576347
2015-07-22,1.1258302,4.585176562,7.9934769,2.0199783,,1.818423,1.1864498,115.3613599,1.12326457,157.94250995,22.04364,352.1133107,9.0900926,2.3487091,1.5771367
2015-07-23,1.1214945,4.592784696,7.9975622,1.9697906,,1.780244,1.1870585,113.2807618,1.10937106,156.76544596,22.017436,349.5076826,9.0602233,2.293731,1.5779766
2015-07-24,1.121,4.452812458,8.0017657,1.9609344,,1.775137,1.1876946,112.4666957,1.10368793,156.19246589,22.020243,348.6748556,9.060716,2.286673,1.5788789
2015-07-27,1.1216686,4.444535089,8.0059419,1.9514215,,1.776914,1.1883117,111.7823542,1.09721006,155.67349641,21.979521,347.8227374,9.0565215,2.2687783,1.5796505
2015-07-28,1.1221881,4.794594764,8.0100293,1.9527673,,1.777919,1.1889195,112.434237,1.10385018,156.65515612,22.007621,349.377842,9.0648925,2.2986069,1.5804611
2015-07-29,1.1226641,4.862691862,8.014136,1.9543175,,1.778174,1.18953,113.2589135,1.11121635,157.54200399,22.020669,350.6011424,9.0727144,2.3275955,1.5812935
2015-07-30,1.1247503,4.624374107,8.0182327,1.9723942,,1.788659,1.1901335,112.976471,1.10984719,156.93162362,22.066608,350.386106,9.0888019,2.3112712,1.5821826
2015-07-31,1.1257616,4.735022646,8.0223595,1.9788326,,1.792081,1.1907539,113.9773979,1.12225583,158.25025712,22.097824,352.595423,9.1084919,2.3408384,1.5830508
2015-08-03,1.1243722,4.660660016,8.0265846,1.9593815,,1.778005,1.1913502,112.9923563,1.12075908,157.9211142,22.109278,351.279391,9.0935573,2.3299763,1.5838869
2015-08-04,1.1252635,4.794868714,8.0309086,1.9637112,,1.781722,1.1920058,112.5755868,1.11724734,157.9319361,22.138316,351.2255229,9.0976726,2.3170203,1.5847703
2015-08-05,1.1238629,5.034602646,8.035053,1.9452938,,1.767175,1.1926362,112.7565583,1.11967605,158.65794451,22.173245,351.5156644,9.0918802,2.3186198,1.5856299
2015-08-06,1.1210093,5.184620366,8.0392489,1.9058404,,1.743136,1.1932808,111.4247906,1.10899996,157.70891144,22.18623,350.4392045,9.0609079,2.2946616,1.5865114
2015-08-07,1.1204587,4.878179401,8.0435407,1.8964064,,1.734786,1.1939303,109.8033989,1.09380471,155.85762457,22.166067,347.753638,9.0438544,2.2404856,1.5868547
2015-08-10,1.1219481,5.123596839,8.0478225,1.9130806,,1.743749,1.1945742,110.6157851,1.0969297,156.0560452,22.167735,349.3698801,9.0569949,2.2656599,1.5877253
2015-08-11,1.1226285,4.925026523,8.0521818,1.9184245,,1.746129,1.1951945,110.2870694,1.09419653,156.03022814,22.169583,349.241207,9.0602276,2.2588643,1.5885654
2015-08-12,1.1242528,5.009135338,8.0563639,1.9317866,,1.755657,1.1958183,109.2198106,1.08493098,154.76756923,22.098514,348.0514637,9.0614021,2.2301527,1.5894159
2015-08-13,1.1246242,4.89264385,8.0605436,1.9309358,,1.755648,1.1964346,109.2726851,1.08664693,155.4018198,22.127002,347.7344623,9.0690016,2.2244083,1.5902477
2015-08-14,1.1254525,4.818311502,8.0648007,1.9335557,,1.758335,1.1970709,108.9866578,1.08375496,154.92978529,22.114744,346.9367673,9.0733484,2.2125421,1.5911063
2015-08-17,1.1263988,4.767715125,8.0688527,1.9330564,,1.762822,1.1977021,109.1490518,1.08484755,155.05155634,22.126367,346.5393328,9.0815043,2.2107316,1.5919632
2015-08-18,1.1283465,4.611483933,8.0730906,1.9475429,,1.773412,1.1983416,109.749008,1.08756917,155.46074515,22.135196,347.2205773,9.0985667,2.2204634,1.5928284
2015-08-19,1.1281535,4.457901495,8.0773236,1.9453377,,1.769236,1.1989715,108.5200832,1.07986707,154.94665585,22.112955,345.634859,9.0961672,2.1832285,1.5936518
2015-08-20,1.127942,4.5447554,8.0816085,1.943292,,1.763897,1.1996077,108.0669588,1.07208778,153.90568508,22.090535,345.616397,9.0899911,2.1726251,1.5945558
2015-08-21,1.1263279,4.420239742,8.0858395,1.9235534,,1.747697,1.200236,106.827026,1.06383952,153.16898888,22.047247,343.7800805,9.0716036,2.1380761,1.595432
2015-08-24,1.1251223,4.076439389,8.0901238,1.9041157,,1.736154,1.2008811,105.0556156,1.04308649,150.77874722,21.980456,340.9801649,9.0493593,2.0779372,1.5963205
2015-08-25,1.1258661,4.062916849,8.0944606,1.9063269,,1.736532,1.2016956,105.8265084,1.0504927,151.76137235,22.088642,341.4602381,9.0591209,2.0908194,1.5972069
2015-08-26,1.1274738,4.20791945,8.098725,1.9201695,,1.744898,1.2022873,107.8339415,1.07061871,153.60481797,22.063794,344.7789666,9.0881038,2.14815,1.598081
2015-08-27,1.126906,4.680530886,8.1029448,1.9129608,,1.73848,1.2029516,109.8777188,1.0862105,155.0095877,22.088942,344.8204192,9.0927595,2.2096981,1.5989221
2015-08-28,1.1280081,4.579786684,8.1071617,1.9189867,,1.74388,1.203579,108.6797423,1.0766351,154.09943274,22.108569,347.141963,9.0933181,2.1833556,1.5997716
2015-08-31,1.1267355,4.740612835,8.1114514,1.9000087,,1.731251,1.2042197,106.9718471,1.06539524,153.14528563,22.12277,345.8193336,9.0742148,2.1473986,1.6006325
2015-09-01,1.1256918,4.520675559,8.1157991,1.8844806,,1.719042,1.2048845,105.1006056,1.04975107,151.79084102,22.121739,343.376862,9.0548784,2.1029207,1.6015447
2015-09-02,1.1232485,4.788334667,8.1201364,1.8536493,,1.696298,1.2055631,105.3573469,1.05328092,152.73995427,22.126641,345.0729876,9.040867,2.1236918,1.6037793
2015-09-03,1.1242195,4.951624307,8.1245329,1.8612674,,1.700379,1.2062377,106.9054529,1.06621984,153.71369171,22.178835,347.0416246,9.0581284,2.1641915,1.6047251
2015-09-04,1.12157,4.821920767,8.1287497,1.8342567,,1.676207,1.2068641,105.4186481,1.05519691,153.2440345,22.160951,345.071417,9.0351033,2.1253627,1.6055837
2015-09-08,1.1239848,5.003686295,8.1332766,1.8554517,,1.692957,1.2075321,105.3843915,1.05480946,153.14906721,22.196203,346.024818,9.0513126,2.1277815,1.6065187
2015-09-09,1.1252434,5.037632813,8.1374996,1.8634843,,1.698846,1.2081553,105.6439999,1.05515211,152.6642149,22.231487,345.8593984,9.0602426,2.129951,1.6073807
2015-09-10,1.1239667,5.269539776,8.1418272,1.8414121,,1.686966,1.2087936,105.4221193,1.0513019,152.071393,22.204503,345.392178,9.0507313,2.1038586,1.6082563
2015-09-11,1.1255742,5.139822264,8.1462547,1.8545354,,1.695191,1.2095094,105.6964105,1.05820817,153.18073771,22.194703,345.5200369,9.0712927,2.1129251,1.6093233
2015-09-14,1.1279659,5.060262401,8.1504956,1.8773525,,1.710972,1.2101408,107.8189288,1.07283031,155.16803105,22.203419,347.5480322,9.1044661,2.1600012,1.6101527
2015-09-15,1.1286965,4.914722474,8.154691,1.8794472,,1.714602,1.2107605,107.9214723,1.06978871,154.66047787,22.215333,348.1386801,9.1152003,2.160227,1.6110158
2015-09-16,1.129566,5.030498025,8.1590026,1.8830206,,1.718304,1.2114047,109.9461452,1.08443149,155.96933118,22.231212,350.4494511,9.1288793,2.2113611,1.6118977
2015-09-17,1.1299306,5.148906652,8.1632988,1.8810982,,1.718419,1.2120466,109.7703324,1.08613555,155.98084666,22.256895,350.6258329,9.1312096,2.2129523,1.6128086
2015-09-18,1.1266221,5.259751108,8.1676186,1.8441761,,1.691041,1.2126989,107.4596434,1.0673952,153.92437524,22.177164,347.718284,9.0968986,2.1544446,1.6137463
2015-09-21,1.126139,5.264590484,8.1720455,1.834458,,1.684998,1.2133873,106.7489576,1.05905876,152.85811135,22.208959,346.4041871,9.0885145,2.1262946,1.6148483
2015-09-22,1.1260161,5.140307977,8.1762297,1.8298824,,1.682302,1.2140409,106.5527729,1.05648468,152.45515188,22.154576,345.9742577,9.0914713,2.1152289,1.6157494
2015-09-23,1.125592,4.992306621,8.1809199,1.8154862,,1.675272,1.214703,105.3147111,1.04526209,151.17256218,22.108346,343.8262965,9.0828218,2.0749555,1.6167263
2015-09-24,1.135117,4.87267444,8.1854832,1.8981872,,1.743457,1.2154116,105.2094602,1.03960391,150.63742863,22.173878,344.960936,9.1478208,2.0756489,1.6177918
2015-09-25,1.1338455,4.735231203,8.1895285,1.8742923,,1.728456,1.2159808,104.9147968,1.03456555,150.43506345,22.243004,343.9623679,9.1355139,2.0507361,1.6185125
2015-09-28,1.1282685,4.381629455,8.1937954,1.8223647,,1.683598,1.2166106,103.676687,1.02439116,149.61244706,22.199296,341.8746435,9.0908443,2.0186399,1.6192977
2015-09-29,1.1307613,4.352296648,8.198288,1.8451387,,1.697939,1.2172739,104.467268,1.03091933,150.11879876,22.239837,342.553091,9.114388,2.028533,1.6205383
2015-09-30,1.1332276,4.378324917,8.2025243,1.8639824,,1.712386,1.2178894,105.5678799,1.04103162,151.55317533,22.306119,344.975902,9.1400354,2.0634593,1.6213554
2015-10-01,1.1340852,4.546768358,8.2067651,1.8670201,,1.715373,1.2185008,106.009091,1.0447536,152.2673933,22.29526,345.681143,9.152407,2.0703684,1.6221113
2015-10-02,1.1382488,4.704484061,8.2110873,1.9004325,,1.739922,1.2191558,108.7037036,1.06400584,154.79135756,22.341913,349.5019127,9.1970674,2.1372074,1.6230165
2015-10-05,1.1378878,4.788428243,8.2152051,1.8945685,,1.734611,1.2197611,109.1953696,1.06853243,154.86889475,22.344618,350.629113,9.198084,2.1614445,1.6237634
2015-10-06,1.1383542,4.832851973,8.2194936,1.8967101,,1.736887,1.2204031,109.6151051,1.07288699,155.21085303,22.359063,350.8160555,9.1992879,2.1731114,1.6246678
2015-10-07,1.1371344,5.317222996,8.2237781,1.8852119,,1.723307,1.2210345,110.7195786,1.08427116,157.13939047,22.327997,352.747304,9.1917581,2.2148537,1.6255332
2015-10-08,1.138877,5.293130635,8.2281606,1.8931397,,1.732871,1.2217029,110.8993225,1.08723454,157.05808487,22.332106,353.2123811,9.2039242,2.221068,1.626493
2015-10-09,1.1378229,5.485084926,8.2324004,1.880576,,1.721522,1.2223307,111.3290048,1.08992057,157.70113602,22.304494,353.4706662,9.1921278,2.2324311,1.6273355
2015-10-13,1.1368586,4.902475079,8.236836,1.8659725,,1.710761,1.2230097,109.3058266,1.07725985,156.37665102,22.311001,349.627598,9.186291,2.1576542,1.6283191
2015-10-14,1.137575,4.933697535,8.2412754,1.8776594,,1.711133,1.223677,108.1993105,1.06563513,155.09063691,22.318069,348.3702197,9.1794899,2.1297911,1.6292691
2015-10-15,1.1397143,5.004414045,8.2455569,1.8905484,,1.724852,1.2243133,109.1939306,1.07149954,155.61283998,22.346768,349.8217566,9.1982865,2.146295,1.6301571
2015-10-16,1.1400605,4.957599185,8.2498249,1.8898705,,1.724238,1.2249368,109.7663874,1.07357449,156.48088545,22.359394,350.0787481,9.2083016,2.146375,1.6309587
2015-10-19,1.1397055,4.793962775,8.2541907,1.8843176,,1.71734,1.22559,110.3719968,1.07916497,157.13294422,22.386158,350.553805,9.209343,2.1609739,1.6318755
2015-10-20,1.1405615,4.743585171,8.2585358,1.8880584,,1.721134,1.2262421,109.8079339,1.07446629,155.9299148,22.39724,350.013262,9.2053782,2.1444012,1.6327827
2015-10-21,1.1411941,4.869594674,8.2628646,1.8877837,,1.72257,1.2268841,109.5177423,1.07196352,155.47264548,22.415218,350.1673843,9.2085302,2.1422517,1.6336436
2015-10-22,1.1438504,4.979801236,8.2672622,1.9083002,,1.739436,1.2275411,110.5965032,1.08169627,156.90914294,22.434621,352.055802,9.2371571,2.1673823,1.6345512
2015-10-23,1.144054,5.00312032,8.2715253,1.908974,,1.736567,1.2281753,110.155623,1.07884649,156.51021572,22.445449,351.7331216,9.236235,2.1588242,1.6366499
2015-10-26,1.1452815,4.808070278,8.275888,1.91296,,1.743679,1.2288295,109.9135182,1.07648183,156.11081637,22.448535,351.2136802,9.2452382,2.1460273,1.6375769
2015-10-27,1.1471231,4.589280935,8.280231,1.9262597,,1.754019,1.2294761,110.0998779,1.07614811,156.06685242,22.47827,351.304226,9.2606541,2.1403167,1.638457
2015-10-28,1.1474984,4.465452169,8.2845309,1.9222529,,1.754714,1.2301104,109.441728,1.07255829,155.58569223,22.470731,350.7460808,9.2564585,2.127885,1.6392721
2015-10-29,1.1475508,4.349684319,8.2889262,1.920529,,1.750925,1.2307636,107.8381981,1.06119201,154.14982504,22.466645,348.315496,9.2390515,2.088396,1.6401965
2015-10-30,1.1481508,4.596309709,8.2932654,1.9201966,,1.752382,1.2314141,107.8451764,1.06380615,154.81924615,22.468363,348.6067227,9.2346391,2.0891952,1.641101
2015-11-03,1.1502963,4.781321866,8.2976483,1.9339016,,1.768983,1.2320841,110.3118952,1.08288261,157.12645578,22.470476,353.071598,9.2684806,2.1647245,1.6419485
2015-11-04,1.1522885,4.686949606,8.3019546,1.9435792,,1.782155,1.2327209,110.4149805,1.09083776,157.96936628,22.506362,352.6438702,9.2899501,2.1542698,1.6427537
2015-11-05,1.1523805,4.56572088,8.3063066,1.9372957,,1.777339,1.2333593,110.9079684,1.09776481,158.70241636,22.51613,353.5646932,9.290212,2.1751697,1.6435627
2015-11-06,1.1529657,4.221545376,8.3106896,1.9491892,,1.775594,1.2340155,109.7206651,1.08877333,157.60654682,22.540739,351.2377558,9.2867418,2.1380521,1.6444556
2015-11-09,1.1541615,4.159409335,8.3150539,1.9412241,,1.779529,1.2346658,108.7322886,1.08110389,156.29888241,22.535711,349.806124,9.2859639,2.1029546,1.645369
2015-11-10,1.1551886,4.14296281,8.3194524,1.9440737,,1.7819,1.2353331,108.8749346,1.08187644,157.41958638,22.532184,349.8683943,9.2957531,2.1091265,1.6463185
2015-11-11,1.1575282,4.126516517,8.3238156,1.9569054,,1.795972,1.2359999,110.147031,1.08973062,157.79787388,22.542636,352.0952151,9.3188392,2.1332561,1.6472081
2015-11-12,1.1584955,4.053635797,8.3281717,1.9609367,,1.799116,1.236639,110.2279015,1.09278234,159.05099305,22.552253,351.7853244,9.3318205,2.1309424,1.6480506
2015-11-13,1.1591472,4.139314982,8.3325401,1.9622349,,1.800149,1.2372702,109.7969662,1.08836337,158.27012123,22.555391,351.2283197,9.3351841,2.1131836,1.6489169
2015-11-16,1.1601986,4.052966605,8.3369095,1.9642925,,1.803237,1.2379297,109.7489924,1.08766545,158.49110703,22.56427,352.0437941,9.3422654,2.1300768,1.6498179
2015-11-17,1.1610262,3.91021609,8.341268,1.9657113,,1.805193,1.2385995,110.3080161,1.09209657,158.63070468,22.614826,353.0762654,9.3500631,2.1425856,1.6506222
2015-11-18,1.1620996,3.92871806,8.3456343,1.9706668,,1.808117,1.2392524,110.457992,1.09393587,158.72529978,22.615438,353.5523874,9.3573804,2.1470902,1.6500115
2015-11-19,1.164091,3.941844035,8.3499873,1.9838281,,1.819381,1.2399008,111.4697815,1.10092122,159.94224662,22.647282,355.205777,9.3755392,2.1718016,1.6505256
2015-11-20,1.1651056,3.941531981,8.3542881,1.9860917,,1.821194,1.2405386,111.4691346,1.10173832,159.95368285,22.655996,355.3470148,9.3805994,2.1731664,1.6513626
2015-11-23,1.1656983,3.836411302,8.3586706,1.9894534,,1.821553,1.2411912,111.6956142,1.10194122,160.42168106,22.659215,355.5249632,9.3869692,2.1693037,1.6522589
2015-11-24,1.164799,3.895228185,8.3630335,1.9778145,,1.811432,1.2418379,111.4788113,1.09971419,160.49754432,22.638931,355.7339652,9.3749814,2.176786,1.6531393
2015-11-25,1.1632047,3.784734889,8.3674813,1.9630304,,1.794215,1.2425016,109.7043422,1.08527898,158.64913295,22.644054,352.7476774,9.3558085,2.1190678,1.6540246
2015-11-26,1.1623577,3.819366451,8.3719311,1.94613,,1.784309,1.2431424,109.8721327,1.09032567,159.52804083,22.636964,353.3777328,9.35541,2.1362267,1.6549758
2015-11-27,1.1614026,3.579881945,8.3762046,1.9397131,,1.772354,1.2435963,108.3078202,1.07837975,157.92876386,22.62178,350.628239,9.3380761,2.0836095,1.6558746
2015-11-30,1.1615587,3.544620441,8.3806282,1.9357731,,1.770191,1.2442718,106.5580059,1.06874513,156.41780582,22.649145,349.054156,9.3228629,2.062679,1.6568308
2015-12-01,1.1629273,3.455772444,8.384443,1.9416999,,1.775352,1.2449358,106.7922563,1.07016616,156.89942884,22.638489,349.256903,9.3260354,2.0664633,1.6577638
2015-12-02,1.164367,3.482320853,8.3890154,1.9502238,,1.782369,1.2455871,106.4344663,1.06842345,156.18269263,22.679705,349.211514,9.333613,2.0466334,1.6586309
2015-12-03,1.1647441,3.463241906,8.3934238,1.9482876,,1.781024,1.2462319,108.7369408,1.08418278,158.91349402,22.62663,352.440866,9.3511471,2.1145151,1.6594954
2015-12-04,1.1656638,3.322275566,8.3978804,1.949913,,1.78329,1.2467754,107.4194826,1.07353628,157.34913466,22.613144,350.3545833,9.3508343,2.0812204,1.6596725
2015-12-07,1.1662814,3.284406959,8.4023206,1.9532047,,1.784139,1.247288,107.7779949,1.07608433,157.56420203,22.632141,350.225235,9.3580219,2.0810778,1.6605602
2015-12-08,1.1668126,3.133114588,8.4066074,1.9532491,,1.783853,1.2479395,106.6811574,1.06862531,156.22006998,22.637521,348.5964365,9.3532728,2.0565555,1.6614798
2015-12-09,1.1685745,3.248213694,8.4110517,1.9697658,,1.788813,1.2485953,109.05465,1.08803395,158.85412899,22.65347,352.1833491,9.3674777,2.128325,1.6623898
2015-12-10,1.1683733,3.406245131,8.4154984,1.9531818,,1.784198,1.2492472,108.2052392,1.08098388,158.07735709,22.604694,351.2490831,9.3631072,2.1023412,1.6632759
2015-12-11,1.1689001,3.282482353,8.4200002,1.953208,,1.783338,1.2499207,108.01583,1.07696271,157.21620568,22.61801,350.6451634,9.3659148,2.0906245,1.6642473
2015-12-14,1.1692423,3.349279282,8.4244792,1.9531955,,1.781098,1.2505801,107.3989812,1.06650206,155.68375491,22.577407,349.4455358,9.3578368,2.0667769,1.6650175
2015-12-15,1.1694835,3.461664656,8.4289406,1.9480208,,1.776584,1.2512461,107.3131533,1.06720531,155.86734121,22.624853,349.661993,9.353697,2.0692132,1.6659389
2015-12-16,1.170014,3.559977876,8.4334002,1.9484943,,1.775533,1.2518551,107.5448951,1.06991279,156.79188697,22.608399,350.10285,9.3587678,2.0785272,1.6668456
2015-12-17,1.1716616,3.423715038,8.4378704,1.9609558,,1.781761,1.2525252,108.0917651,1.07576093,157.182772,22.696724,350.9398524,9.3704385,2.0898952,1.6677943
2015-12-18,1.1722003,3.463387745,8.4423001,1.9637092,,1.78016,1.252457,106.1860696,1.05548455,154.37853756,22.675353,348.152095,9.3614301,2.0284998,1.6686631
2015-12-21,1.1729357,3.303109911,8.4467704,1.9635131,,1.780035,1.2531288,105.4904307,1.04904985,153.13619015,22.641916,346.953746,9.3630842,2.0029353,1.6696112
2015-12-22,1.1738547,3.372124807,8.4512756,1.968914,,1.782882,1.2538054,105.5915836,1.04997104,153.68845454,22.636648,347.6957473,9.3692972,2.0092572,1.6705714
2015-12-23,1.1752222,3.550424339,8.4557436,1.9786271,,1.788032,1.2544713,106.4814209,1.05714283,154.64581523,22.678147,349.044435,9.3825866,2.0283749,1.6714823
2015-12-24,1.1760031,3.550120394,8.4602031,1.9797383,,1.789339,1.2550827,106.486441,1.05697619,154.65150722,22.686531,349.1832028,9.3865625,2.0285634,1.6752081
2015-12-28,1.1771201,3.396095416,8.4646753,1.9905119,,1.793447,1.2557531,106.2813814,1.05438872,154.65827764,22.689658,348.8502001,9.3949356,2.0163681,1.6761193
2015-12-29,1.1781077,3.417226544,8.4691471,1.9954572,,1.796121,1.2564226,106.0837071,1.05556688,154.00508424,22.689323,348.649409,9.4019926,2.0120894,1.6770281
2015-12-30,1.1786056,3.499952978,8.4736556,1.9976002,,1.794732,1.2570899,105.6413739,1.05474511,153.76793261,22.721734,347.9690283,9.4071233,1.9970869,1.6779555
2015-12-31,1.1793887,3.499687597,8.4781264,1.9987363,,1.796033,1.257763,105.6479786,1.05391639,153.78010486,22.733897,348.1084135,9.4117249,1.9968228,1.6788993
2016-01-04,1.1804685,3.408409979,8.4825812,1.9979013,,1.79906,1.2584345,102.9830226,1.03268452,151.15470925,22.724572,345.425914,9.3950109,1.9453167,1.6798108
2016-01-05,1.1827704,3.362611404,8.4870373,2.016279,,1.808535,1.259105,104.2192812,1.04351073,152.42634859,22.763365,346.5407588,9.4201661,1.9715701,1.6807116
2016-01-06,1.1841503,3.11555285,8.4914629,2.0219689,,1.814122,1.2597658,103.827281,1.03970817,152.24863976,22.79939,345.4523851,9.4335663,1.9559702,1.6814934
2016-01-07,1.1841633,2.930203626,8.4959014,2.0209363,,1.808085,1.2604685,102.3684638,1.02638386,150.16757242,22.803775,343.0085537,9.42182,1.9177641,1.6823473
2016-01-08,1.1840347,2.830698009,8.5003937,2.0300511,,1.805032,1.2611453,102.5868995,1.02656575,150.16608517,22.786694,343.0129699,9.4223252,1.9204624,1.6833642
2016-01-11,1.1849055,2.749947005,8.5049045,2.0210109,,1.807511,1.2618202,101.4792029,1.01820724,147.73791176,22.774318,341.616269,9.4164545,1.8899993,1.6843055
2016-01-12,1.1857654,2.52693772,8.5093906,2.0210983,,1.8098,1.2624925,101.3252648,1.01576989,147.39301798,22.797116,341.004906,9.4299432,1.8760418,1.6852145
2016-01-13,1.1868023,2.416507463,8.5138485,2.0245917,,1.812789,1.2631636,100.9479139,1.0112854,147.55981714,22.797368,339.9623519,9.4313095,1.8567103,1.6861227
2016-01-14,1.187114,2.590778982,8.5183149,2.025,,1.810909,1.2638262,101.1443941,1.01050166,147.31234409,22.765933,341.1997021,9.4287631,1.879331,1.6870238
2016-01-15,1.1875546,2.515396288,8.5228242,2.0271788,,1.810304,1.2645978,100.0956019,0.99907304,145.77715497,22.755607,339.2827859,9.4357936,1.8428064,1.687991
2016-01-18,1.1887845,2.386304753,8.527344,2.0307377,,1.814523,1.2652742,99.256385,0.992246,145.12104843,22.758609,337.9720032,9.4364434,1.8171886,1.688943
2016-01-19,1.1887951,2.463943297,8.5318245,2.039601,,1.808696,1.2659239,99.5181387,0.9918946,144.46247033,22.769967,338.4055679,9.4378933,1.8183893,1.6898309
2016-01-20,1.188377,2.471084644,8.5362914,2.0300573,,1.800951,1.2665913,98.816877,0.98680821,143.73839174,22.737095,337.372264,9.4356517,1.8045751,1.6907999
2016-01-21,1.1901121,2.453379613,8.5407293,2.0559687,,1.807515,1.2672793,99.0656668,0.99220745,143.727807,22.77013,337.7506295,9.454649,1.8075012,1.6917726
2016-01-22,1.1909668,2.425353642,8.5450203,2.0548313,,1.809868,1.2679439,99.8131696,1.00209156,144.91963668,22.834244,338.8936429,9.4622139,1.8250291,1.6926594
2016-01-25,1.1921443,2.425245316,8.549425,2.0569992,,1.811961,1.2685965,99.8204854,1.00110986,144.93018674,22.841857,339.0373903,9.4668492,1.8246417,1.6935525
2016-01-26,1.1936629,2.403380543,8.5539202,2.0640466,,1.819077,1.2692724,99.388505,0.99397055,143.9486689,22.897596,338.0302405,9.459971,1.8050015,1.6944688
2016-01-27,1.1938897,2.526614558,8.5583592,2.0556012,,1.81365,1.2699217,100.8233395,1.00350969,145.82434576,22.934329,340.3874709,9.4581319,1.8436704,1.6952827
2016-01-28,1.1956255,2.50494796,8.5628082,2.0609517,,1.822962,1.2705865,101.2473748,1.01017963,146.66130256,22.968029,341.329303,9.480217,1.8588677,1.6962233
2016-01-29,1.1967387,2.609206964,8.5672284,2.0627063,,1.828005,1.2712484,104.2568147,1.0370667,150.96642757,22.996409,346.0846919,9.505022,1.9282005,1.6970492
2016-02-01,1.1991751,2.55001359,8.5715491,2.0718671,,1.840782,1.2719066,104.8401443,1.0402113,151.01911894,23.034104,346.759769,9.509067,1.9384046,1.6978727
