DATA,Fundo,CDI
2016-04-07,1.2305554062883912,1.2990517482043606
2016-04-08,1.2358914548348212,1.2997332437419862
2016-04-11,1.2395230951255285,1.3004150967989858
2016-04-12,1.2413049557434892,1.3010973075629175
2016-04-13,1.24720092781164,1.301779876221438
2016-04-14,1.2471826710403349,1.3024628029623027
2016-04-15,1.2498884156942782,1.3031460879733647
2016-04-18,1.2528520635007514,1.3038297314425764
2016-04-19,1.2494047387889995,1.3045137335579886
2016-04-20,1.24768265908883,1.3051980945077506
2016-04-22,1.2465326921283606,1.3058828144801105
2016-04-25,1.248094517642131,1.3065678936634149
2016-04-26,1.248774152989724,1.3072533322461097
2016-04-27,1.2534993309878062,1.3079391304167394
2016-04-28,1.251623604280668,1.3086252883639473
2016-04-29,1.2600017208981071,1.309311806276476
2016-05-02,1.2593430255949405,1.3099986843431666
2016-05-03,1.2591789230739707,1.31068592275296
2016-05-04,1.2595653716095487,1.3113735216948954
2016-05-05,1.2635998997967546,1.3120614813581117
2016-05-06,1.262825266005029,1.312749801931847
2016-05-09,1.2615063412779999,1.3134384836054387
2016-05-10,1.2671011860649088,1.314127526568323
2016-05-11,1.2708629514149108,1.314816931010036
2016-05-12,1.2753368733360206,1.3155066971202132
2016-05-13,1.2761637244464843,1.3161968250885894
2016-05-16,1.277070171918019,1.3168873151049991
2016-05-17,1.27656797866829,1.3175781673593765
2016-05-18,1.2709481451126625,1.318269382041755
2016-05-19,1.2739004918149142,1.318960959342268
2016-05-20,1.274636215856309,1.3196528994511485
2016-05-23,1.2682123540578722,1.3203452025587297
2016-05-24,1.2682361364628771,1.321037868855444
2016-05-25,1.2673460213282242,1.3217308985318243
2016-05-27,1.2649174296156913,1.3224242917785032
2016-05-30,1.266084212955746,1.323118048786213
2016-05-31,1.2664209668075945,1.323812169745787
2016-06-01,1.2673262572967074,1.3245066548481574
2016-06-02,1.2685217811159477,1.3252015042843575
2016-06-03,1.2700857296776686,1.3258967182455201
2016-06-06,1.2708180549949133,1.326592296922879
2016-06-07,1.2711249601990426,1.3272882405077677
2016-06-08,1.2723374874735998,1.3279845491916205
2016-06-09,1.2728493070071265,1.328681223165972
2016-06-10,1.273039075019311,1.329378262622457
2016-06-13,1.274039279181938,1.3300756677528114
2016-06-14,1.2749133255655791,1.3307734387488712
2016-06-15,1.2755592505923001,1.3314715758025732
2016-06-16,1.2758980976831924,1.332170079105955
2016-06-17,1.2761192603420093,1.3328689488511547
2016-06-20,1.276352118275696,1.3335681852304115
2016-06-21,1.2774179077236858,1.3342677884360654
2016-06-22,1.2773926469168655,1.3349677586605568
2016-06-23,1.2803229862882894,1.3356680960964278
2016-06-24,1.2808910634593476,1.336368800936321
2016-06-27,1.2852971646034543,1.3370698733729802
2016-06-28,1.2837730253582873,1.3377713135992504
2016-06-29,1.279160433964869,1.3384731218080776
2016-06-30,1.279008479184904,1.3391752981925094
2016-07-01,1.2815670804069448,1.3398778429456941
2016-07-04,1.281888384946746,1.3405807562608818
2016-07-05,1.2801088737351982,1.341284038331424
2016-07-06,1.2803715720920787,1.341987689350773
2016-07-07,1.2854207436117815,1.3426917095124833
2016-07-08,1.2919319472631274,1.3433960990102107
2016-07-11,1.298504297286383,1.3441008580377125
2016-07-12,1.2989146582453368,1.3448059867888478
2016-07-13,1.3015802699927113,1.3455114854575771
2016-07-14,1.3096807764491447,1.3462173542379632
2016-07-15,1.3111409172573967,1.34692359332417
2016-07-18,1.3163252500205629,1.3476302029104639
2016-07-19,1.316586953794098,1.3483371831912128
2016-07-20,1.3160024349047277,1.3490445343608868
2016-07-21,1.3163273851752324,1.3497522566140578
2016-07-22,1.3191980591001748,1.3504603501454002
2016-07-25,1.320338351141993,1.3511688151496901
2016-07-26,1.3200736732597047,1.3518776518218059
2016-07-27,1.3213088631395158,1.3525868603567281
2016-07-28,1.3224500306896796,1.35329644094954
2016-07-29,1.3283100380850144,1.3540063937954265
2016-08-01,1.32621227795519,1.3547167190896756
2016-08-02,1.3229991803858943,1.3554274170276772
2016-08-03,1.3288344547971125,1.356138487804924
2016-08-04,1.3332104397723723,1.3568499316170115
2016-08-05,1.337071458936879,1.3575617486596372
2016-08-08,1.3341093566264461,1.3582739391286016
2016-08-09,1.334813160102377,1.3589865032198079
2016-08-10,1.3324846722799129,1.359699441129262
2016-08-11,1.3397009389393753,1.360412753053073
2016-08-12,1.3386773251803945,1.3611264391874522
2016-08-15,1.3405329415049732,1.3618404997287143
2016-08-16,1.3395726695763814,1.362554934873277
2016-08-17,1.3413950246794824,1.363269744817661
2016-08-18,1.3421540198777675,1.3639849297584898
2016-08-19,1.3433349031757296,1.3647004898924906
2016-08-22,1.338813991715529,1.365416425416493
2016-08-23,1.3374086023605924,1.366132736527431
2016-08-24,1.3353487353536964,1.3668494234223407
2016-08-25,1.3371819284884492,1.3675664862983623
2016-08-26,1.3374673703435702,1.3682839253527392
2016-08-29,1.342848511186107,1.3690017407828186
2016-08-30,1.3449542904894378,1.3697199327860508
2016-08-31,1.3440238444185486,1.3704385015599896
2016-09-01,1.3468228827271065,1.371157447302293
2016-09-02,1.3526383358887657,1.3718767702107222
2016-09-05,1.352577552031784,1.3725964704831424
2016-09-06,1.354991433219215,1.3733165483175225
2016-09-08,1.3549596227435385,1.3740370039119354
2016-09-09,1.3460261321432794,1.3747578374645577
2016-09-12,1.348004409999377,1.3754790491736701
2016-09-13,1.3393808260991238,1.3762006392376571
2016-09-14,1.3424551289597941,1.3769226078550076
2016-09-15,1.3468788695836438,1.3776449552243144
2016-09-16,1.3446632716672653,1.3783676815442747
2016-09-19,1.34588113084617,1.3790907870136897
2016-09-20,1.346119877913894,1.379814271831465
2016-09-21,1.3480841693619636,1.3805381361966105
2016-09-22,1.3534798974948925,1.3812623803082407
2016-09-23,1.3545475434185457,1.3819870043655742
2016-09-26,1.3510636686894488,1.3827120085679345
2016-09-27,1.354591641417321,1.3834373931147494
2016-09-28,1.358750323626381,1.3841631582055514
2016-09-29,1.3553781797803692,1.3848893040399777
2016-09-30,1.3568189387941387,1.3856158308177702
2016-10-03,1.3650735652486279,1.3863427387387754
2016-10-04,1.3630292957457626,1.3870700280029453
2016-10-05,1.3676307273136257,1.387797698810336
2016-10-06,1.369671023398039,1.388525751361109
2016-10-07,1.3738600872559619,1.3892541858555305
2016-10-10,1.373462624583002,1.3899830024939723
2016-10-11,1.3734278999549352,1.3907122014769107
2016-10-13,1.3753485672978738,1.3914417830049275
2016-10-14,1.3773071178273777,1.3921717472787098
2016-10-17,1.3806428414954532,1.3929020944990498
2016-10-18,1.3833472954466162,1.393632824866845
2016-10-19,1.3861926611364426,1.3943639385830984
2016-10-20,1.387010191050794,1.395083304882653
2016-10-21,1.3863499306455218,1.395803042310475
2016-10-24,1.3882299682628512,1.3965231510580336
2016-10-25,1.3848167264411584,1.397243631316896
2016-10-26,1.381426316748653,1.3979644832787288
2016-10-27,1.3802684156019194,1.3986857071352972
2016-10-28,1.3805144637934037,1.3994073030784655
2016-10-31,1.383064898640177,1.4001292713001967
2016-11-01,1.3793927918080757,1.4008516119925534
2016-11-03,1.3775690476198954,1.4015743253476964
2016-11-04,1.3784468202881117,1.4022974115578866
2016-11-07,1.3846489406091163,1.4030208708154834
2016-11-08,1.3860655560417776,1.403744703312946
2016-11-09,1.3793335762317138,1.4044689092428322
2016-11-10,1.3576704413546408,1.4051934887977997
2016-11-11,1.3503034781794416,1.4059184421706055
2016-11-14,1.3394898791866894,1.4066437695541059
2016-11-16,1.3515829713464702,1.4073694711412565
2016-11-17,1.349423667494316,1.408095547125113
2016-11-18,1.350618926980312,1.4088219976988305
2016-11-21,1.3599444152653086,1.4095488230556634
2016-11-22,1.3631476181982813,1.4102760233889662
2016-11-23,1.362067601254058,1.411003598892193
2016-11-24,1.3617295841244312,1.4117315497588976
2016-11-25,1.3590344351233157,1.4124598761827338
2016-11-28,1.364808699172914,1.4131885783574554
2016-11-29,1.3644683359505827,1.4139176564769158
2016-11-30,1.3681910521595373,1.4146471107350689
2016-12-01,1.3488167678493737,1.4153645914566915
2016-12-02,1.3491696327022455,1.4160824360701865
2016-12-05,1.3561225191018527,1.4168006447601127
2016-12-06,1.3562473599552727,1.4175192177111222
2016-12-07,1.3604676614121605,1.418238155107961
2016-12-08,1.3660254137496768,1.4189574571354688
2016-12-09,1.3653596247998967,1.4196771239785788
2016-12-12,1.3632690067839746,1.4203971558223183
2016-12-13,1.3657943182796037,1.4211175528518083
2016-12-14,1.364945785583651,1.4218383152522638
2016-12-15,1.3646741029690965,1.4225594432089934
2016-12-16,1.3664396520554176,1.4232809369074002
2016-12-19,1.3661344561719269,1.424002796532981
2016-12-20,1.3675509695312558,1.4247250222713266
2016-12-21,1.3718155430262435,1.4254476143081223
2016-12-22,1.3749980197965164,1.4261705728291472
2016-12-23,1.3763406966138176,1.4268938980202748
2016-12-26,1.3788964156234178,1.4276175900674728
2016-12-27,1.3802998708321672,1.4283416491568033
2016-12-28,1.3864383207543338,1.4290660754744227
2016-12-29,1.3912717056266128,1.429790869206582
2016-12-30,1.3918388813561628,1.4305160305396263
2017-01-02,1.3963889128575735,1.4312415596599954
2017-01-03,1.4000617148543442,1.4319674567542238
2017-01-04,1.3991221867263568,1.4326937220089404
2017-01-05,1.4037172582957798,1.433420355610869
2017-01-06,1.399890370737951,1.4341473577468278
2017-01-09,1.4003094692693134,1.43487472860373
2017-01-10,1.4018620892919251,1.4356024683685833
2017-01-11,1.4002236761000766,1.4363305772284904
2017-01-12,1.4194893091277576,1.4370212942397738
2017-01-13,1.4196008177042512,1.4377123434099606
2017-01-16,1.422898025658363,1.4384037248987829
2017-01-17,1.4247908864986045,1.4390954388660493
2017-01-18,1.421505246468149,1.4397874854716455
2017-01-19,1.4204627024703687,1.440479864875534
2017-01-20,1.4234347606789266,1.441172577237754
2017-01-23,1.4272206238891791,1.4418656227184217
2017-01-24,1.430653182177706,1.4425590014777308
2017-01-25,1.4311772191426195,1.4432527136759512
2017-01-26,1.4299288718033087,1.4439467594734308
2017-01-27,1.4315437990605242,1.4446411390305938
2017-01-30,1.4259642174978338,1.445335852507942
2017-01-31,1.4272544897189896,1.4460309000660545
2017-02-01,1.4306495319636836,1.4467262818655873
2017-02-02,1.4309905028340093,1.4474219980672736
2017-02-03,1.4288177102038206,1.448118048831924
2017-02-06,1.4275033269177433,1.4488144343204268
2017-02-07,1.4299573282235953,1.4495111546937471
2017-02-08,1.4342476779863234,1.4502082101129277
2017-02-09,1.437304527846448,1.4509056007390888
2017-02-10,1.443592763208692,1.451603326733428
2017-02-13,1.4519481337264326,1.4523013882572209
2017-02-14,1.4490886040342765,1.4529997854718197
2017-02-15,1.4509814582155942,1.4536985185386553
2017-02-16,1.4497260082877579,1.4543975876192352
2017-02-17,1.4513987172278509,1.4550969928751454
2017-02-20,1.458343616699881,1.4557967344680491
2017-02-21,1.4597824752280069,1.4564968125596873
2017-02-22,1.458541965196525,1.4571972273118792
2017-02-23,1.4575089411654751,1.4578594068759143
2017-02-24,1.455734925192041,1.458521887347587
2017-03-01,1.458234950390356,1.4591846688636354
2017-03-02,1.4527222653654897,1.4598477515608606
2017-03-03,1.4561189667244592,1.4605111355761249
2017-03-06,1.4556656377096868,1.4611748210463535
2017-03-07,1.4553306280592992,1.4618388081085336
2017-03-08,1.45153257810032,1.4625030968997144
2017-03-09,1.4504605636829504,1.4631676875570077
2017-03-10,1.4523676561895613,1.4638325802175873
2017-03-13,1.4577138757724322,1.4644977750186898
2017-03-14,1.4553871206589482,1.465163272097614
2017-03-15,1.463555174476189,1.4658290715917206
2017-03-16,1.4626971257767274,1.4664951736384335
2017-03-17,1.460840385259353,1.4671615783752383
2017-03-20,1.4615076326963843,1.4678282859396836
2017-03-21,1.4553287543170634,1.4684952964693805
2017-03-22,1.457181075883574,1.469162610102002
2017-03-23,1.456429350346288,1.4698302269752848
2017-03-24,1.4583131382937073,1.4704981472270269
2017-03-27,1.4604095745441443,1.47116637099509
2017-03-28,1.4620334360595209,1.4718348984173977
2017-03-29,1.464805880382454,1.4725037296319365
2017-03-30,1.4648455569032823,1.473172864776756
2017-03-31,1.4651411286626719,1.473842303989968
2017-04-03,1.4661445373625026,1.4745120474097473
2017-04-04,1.4706830718583748,1.4751820951743313
2017-04-05,1.4661823701101708,1.4758524474220205
2017-04-06,1.462249204226975,1.4765231042911782
2017-04-07,1.4651780252715807,1.4771940659202303
2017-04-10,1.4671550179977726,1.4778653324476658
2017-04-11,1.4668776349414296,1.4785369040120369
2017-04-12,1.4650760888503394,1.479208780751958
2017-04-13,1.4614955676972234,1.4798283621418638
2017-04-17,1.4664479845646659,1.4804482030496304
2017-04-18,1.4664183062321352,1.4810683035839596
2017-04-19,1.4646244240482837,1.4816886638535987
2017-04-20,1.4670803899325415,1.4823092839673402
2017-04-24,1.469182385793615,1.4829301640340227
2017-04-25,1.4706597907717565,1.48355130416253
2017-04-26,1.4696988764617729,1.4841727044617912
2017-04-27,1.468904101800696,1.484794365040782
2017-04-28,1.47580975602102,1.485416286008523
2017-05-02,1.481541000658637,1.4860384674740803
2017-05-03,1.4793535366764952,1.4866609095465664
2017-05-04,1.473543082193447,1.487283612335139
2017-05-05,1.4774968496054939,1.4879065759490016
2017-05-08,1.4776824374478952,1.4885298004974035
2017-05-09,1.4814466682950802,1.4891532860896397
2017-05-10,1.4850210083494282,1.489777032835051
2017-05-11,1.4913317921458769,1.4904010408430242
2017-05-12,1.4932933069303815,1.4910253102229916
2017-05-15,1.4954229354381925,1.4916498410844314
2017-05-16,1.499933283456953,1.492274633536868
2017-05-17,1.4959368307234202,1.492899687689871
2017-05-18,1.4498526310922852,1.4935250036530567
2017-05-19,1.4600872723518843,1.4941505815360867
2017-05-22,1.4490081195947087,1.4947764214486687
2017-05-23,1.4563540548979284,1.4954025235005566
2017-05-24,1.4631593292054326,1.49602888780155
2017-05-25,1.4635460998077103,1.4966555144614944
2017-05-26,1.4693691814346406,1.4972824035902816
2017-05-29,1.4698941449289247,1.4979095552978494
2017-05-30,1.4708851478353888,1.4985369696941813
2017-05-31,1.4687011499785185,1.4991646468893072
2017-06-01,1.465832124367679,1.4997393366650456
2017-06-02,1.466747338386888,1.5003142467423627
2017-06-05,1.4642830535508151,1.5008893772057088
2017-06-06,1.467107075637763,1.5014647281395668
2017-06-07,1.4695931143084984,1.5020402996284516
2017-06-08,1.4680600766310472,1.5026160917569111
2017-06-09,1.4684346610497239,1.5031921046095251
2017-06-12,1.4660355318217895,1.5037683382709062
2017-06-13,1.4656221162292922,1.5043447928256988
2017-06-14,1.4674785929090013,1.5049214683585805
2017-06-16,1.4698852956701123,1.505498364954261
2017-06-19,1.471279628654952,1.5060754826974825
2017-06-20,1.4645788701020006,1.5066528216730197
2017-06-21,1.4630289657936735,1.5072303819656798
2017-06-22,1.4673391129603202,1.5078081636603025
2017-06-23,1.4673275510379409,1.50838616684176
2017-06-26,1.473424739877699,1.508964391594957
2017-06-27,1.4718003965212734,1.509542838004831
2017-06-28,1.4752167534302045,1.5101215061563518
2017-06-29,1.4746671113332153,1.5107003961345218
2017-06-30,1.480361036935513,1.511279508024376
2017-07-03,1.4844586980717644,1.511858841910982
2017-07-04,1.4852861873757586,1.51243839787944
2017-07-05,1.486002621850619,1.513018176014883
2017-07-06,1.4859966736167085,1.5135981764024766
2017-07-07,1.4862535429829886,1.5141783991274187
2017-07-10,1.4909106108821462,1.5147588442749402
2017-07-11,1.4934122253339865,1.5153395119303046
2017-07-12,1.4948467023103353,1.515920402178808
2017-07-13,1.4930769037178337,1.516501515105779
2017-07-14,1.4953260214539712,1.5170828507965797
2017-07-17,1.4966033536513685,1.517664409336604
2017-07-18,1.4981924438895557,1.518246190811279
2017-07-19,1.4980144461583957,1.5188281953060645
2017-07-20,1.4931927407212384,1.5194104229064531
2017-07-21,1.49266455547874,1.51999287369797
2017-07-24,1.4964769333676016,1.5205755477661733
2017-07-25,1.504518372961327,1.521158445196654
2017-07-26,1.5000490449769286,1.5217415660750355
2017-07-27,1.503077843622703,1.5222698082248671
2017-07-28,1.5068050049756354,1.5227982337433963
2017-07-31,1.5125476501755786,1.5233268426942757
2017-08-01,1.512315314802897,1.52385563514118
2017-08-02,1.513729506221114,1.5243846111478065
2017-08-03,1.5133633728486982,1.5249137707778742
2017-08-04,1.5167489406581824,1.5254431140951243
2017-08-07,1.5222641134334707,1.52597264116332
2017-08-08,1.5211982090604133,1.526502352046247
2017-08-09,1.5207667265109663,1.5270322468077129
2017-08-10,1.5185230185559526,1.5275623255115471
2017-08-11,1.5157381346512249,1.5280925882216019
2017-08-14,1.5185323092680836,1.5286230350017511
2017-08-15,1.5187785849438027,1.5291536659158913
2017-08-16,1.5226715905469614,1.5296844810279406
2017-08-17,1.5193594227276268,1.5302154804018397
2017-08-18,1.5223995652744566,1.5307466641015517
2017-08-21,1.5232596388702295,1.5312780321910613
2017-08-22,1.5243211178081915,1.5318095847343758
2017-08-23,1.528572983630504,1.5323413217955246
2017-08-24,1.535975200605231,1.5328732434385595
2017-08-25,1.536179782301793,1.5334053497275542
2017-08-28,1.5391392319103359,1.533937640726605
2017-08-29,1.5399480671038277,1.5344701164998304
2017-08-30,1.5399029058245255,1.535002777111371
2017-08-31,1.5443605275082974,1.5355356226253896
2017-09-01,1.547413030490551,1.5360686531060714
2017-09-04,1.549977957075968,1.5366018686176242
2017-09-05,1.5490343394514332,1.5371352692242775
2017-09-06,1.5511931811146187,1.5376688549902833
2017-09-08,1.5464549161286234,1.5381464395599547
2017-09-11,1.549346010315914,1.5386241724626175
2017-09-12,1.550151579126879,1.5391020537443427
2017-09-13,1.5483043881504046,1.5395800834512152
2017-09-14,1.5436204573427879,1.5400582616293343
2017-09-15,1.5446103494474794,1.5405365883248139
2017-09-18,1.5473233926884848,1.5410150635837816
2017-09-19,1.54648617809827,1.5414936874523801
2017-09-20,1.5434903513857536,1.541972459976766
2017-09-21,1.5413625321859912,1.54245138120311
2017-09-22,1.5389062633718866,1.5429304511775979
2017-09-25,1.534933667570294,1.543409669946429
2017-09-26,1.537775434990157,1.5438890375558176
2017-09-27,1.539333971252495,1.544368554051992
2017-09-28,1.5387370379430894,1.544848219481195
2017-09-29,1.5407753760122966,1.5453280338896838
2017-10-02,1.5415654005399133,1.5458079973237295
2017-10-03,1.5470556701934415,1.5462881098296184
2017-10-04,1.5474232414584146,1.5467683714536504
2017-10-05,1.546238011768442,1.5472487822421401
2017-10-06,1.5466383225194182,1.5477293422414167
2017-10-09,1.5436919449760218,1.5482100514978234
2017-10-10,1.5451579910885356,1.5486909100577182
2017-10-11,1.5442506405643337,1.549171917967473
2017-10-13,1.553127951294084,1.5496530752734745
2017-10-16,1.5546342386644925,1.5501343820221236
2017-10-17,1.550819783921713,1.5506158382598358
2017-10-18,1.5508025327414299,1.551097444033041
2017-10-19,1.5541534326036979,1.5515791993881831
2017-10-20,1.5545715213209221,1.5520611043717212
2017-10-23,1.5515713280727412,1.552543159030128
2017-10-24,1.5577119024529362,1.5530253634098912
2017-10-25,1.5567020793302826,1.5535077175575127
2017-10-26,1.5513233713082946,1.553947298101273
2017-10-27,1.5516362914991624,1.5543870030287439
2017-10-30,1.548750276687939,1.554826832375121
2017-10-31,1.5469260350393144,1.55526678617561
2017-11-01,1.5492529082064674,1.5557068644654264
2017-11-03,1.5511713533227511,1.5561470672797957
2017-11-06,1.555379909229313,1.5565873946539532
2017-11-07,1.5509834765082398,1.5570278466231446
2017-11-08,1.5542509989470656,1.5574684232226252
2017-11-09,1.548481203138198,1.5579091244876604
2017-11-10,1.5472053147548774,1.5583499504535254
2017-11-13,1.5492784150886698,1.558790901155506
2017-11-14,1.5440909643945406,1.559231976628897
2017-11-16,1.5484409345407308,1.559673176909004
2017-11-17,1.5516794894549393,1.5601145020311422
2017-11-20,1.55200714085319,1.5605559520306371
2017-11-21,1.559483803891411,1.5609975269428238
2017-11-22,1.5627302907575196,1.5614392268030477
2017-11-23,1.5654871173977702,1.561881051646664
2017-11-24,1.567864914124947,1.562323001509038
2017-11-27,1.5662487779382932,1.562765076425545
2017-11-28,1.568286414576529,1.5632072764315703
2017-11-29,1.5632227723460919,1.5636496015625094
2017-11-30,1.558339218264687,1.5640920518537675
2017-12-01,1.559656153681239,1.56453462734076
2017-12-04,1.5644462627672158,1.5649773280589125
2017-12-05,1.5628107799475004,1.56542015404366
2017-12-06,1.5631504476187064,1.5658631053304484
2017-12-07,1.5603848891299865,1.566277182170022
2017-12-08,1.5619630464786503,1.5666913685080752
2017-12-11,1.5621492433670328,1.5671056643735635
2017-12-12,1.5639313532462615,1.5675200697954506
2017-12-13,1.5628295672055748,1.5679345848027073
2017-12-14,1.5615435913635123,1.5683492094243126
2017-12-15,1.5654204830981506,1.5687639436892529
2017-12-18,1.5677605628464946,1.5691787876265222
2017-12-19,1.5667840947645335,1.5695937412651222
2017-12-20,1.5715258384939153,1.5700088046340623
2017-12-21,1.5783611892590228,1.5704239777623599
2017-12-22,1.5815859514767399,1.5708392606790393
2017-12-26,1.583398414841702,1.5712546534131333
2017-12-27,1.5872454619578016,1.5716701559936819
2017-12-28,1.5893268007472958,1.572085768449733
2017-12-29,1.589610302735515,1.5725014908103419
2018-01-02,1.5950065922104526,1.5729173231045719
2018-01-03,1.5945199456539028,1.5733332653614938
2018-01-04,1.5963797251626128,1.573749317610186
2018-01-05,1.6004593803136187,1.5741654798797349
2018-01-08,1.6007296890074678,1.5745817521992342
2018-01-09,1.5989563413808539,1.574998134597786
2018-01-10,1.5951810145145648,1.575414627104499
2018-01-11,1.6003508728673903,1.5758312297484907
2018-01-12,1.6010014318204986,1.5762479425588853
2018-01-15,1.602276213754049,1.5766647655648156
2018-01-16,1.5993567183144726,1.5770816987954217
2018-01-17,1.6044190088313248,1.5774987422798512
2018-01-18,1.6033183092474914,1.5779158960472597
2018-01-19,1.6049183528393984,1.5783331601268105
2018-01-22,1.605128180192312,1.5787505345476744
2018-01-23,1.5980624831523438,1.5791680193390303
2018-01-24,1.6088118606843076,1.5795856145300644
2018-01-25,1.6090813857588144,1.5800033201499708
2018-01-26,1.6132894972818181,1.5804211362279512
2018-01-29,1.6117128123286246,1.5808390627932154
2018-01-30,1.6096986390974088,1.5812570998749804
2018-01-31,1.6130885623818654,1.5816752475024713
2018-02-01,1.6175064454897385,1.582093505704921
2018-02-02,1.6099840266816996,1.5825118745115696
2018-02-05,1.6022812369661577,1.5829303539516655
2018-02-06,1.6099911201532766,1.5833489440544646
2018-02-07,1.608025705731207,1.5837676448492304
2018-02-08,1.6023304329290935,1.5841717431638138
2018-02-09,1.5989643970647816,1.5845759445840821
2018-02-14,1.6097079397409058,1.584980249136343
2018-02-15,1.6115683466075026,1.5853846568469103
2018-02-16,1.61208763936767,1.585789167742105
2018-02-19,1.613963776287061,1.5861937818482545
2018-02-20,1.6179045400633718,1.5865984991916933
2018-02-21,1.6190636670060665,1.587003319798762
2018-02-22,1.6233599657782107,1.5874082436958088
2018-02-23,1.626914521912438,1.587813270909188
2018-02-26,1.6282184413078686,1.5882184014652605
2018-02-27,1.6272808847060483,1.5886236353903944
2018-02-28,1.6197443345124234,1.5890289727109643
2018-03-01,1.6188982834895487,1.5894344134533516
2018-03-02,1.6201728821815382,1.5898399576439444
2018-03-05,1.6220264171690022,1.5902456053091374
2018-03-06,1.6206334550176122,1.5906513564753322
2018-03-07,1.6192915577139086,1.591057211168937
2018-03-08,1.6169626638308543,1.5914631694163668
2018-03-09,1.6234576338742237,1.5918692312440434
2018-03-12,1.6272527193298556,1.5922753966783956
2018-03-13,1.6241232724410628,1.5926816657458582
2018-03-14,1.6226162079980413,1.5930880384728734
2018-03-15,1.6191829345077355,1.59349451488589
2018-03-16,1.6179142192463478,1.5939010950113632
2018-03-19,1.612969897210709,1.5943077788757556
2018-03-20,1.6141593885374643,1.5947145665055358
2018-03-21,1.6187478368753856,1.5951214579271797
2018-03-22,1.6189306272308834,1.5955135866351817
2018-03-23,1.6156352613604439,1.595905811740184
2018-03-26,1.6195950220274817,1.596298133265884
2018-03-27,1.6124088123079643,1.5966905512359846
2018-03-28,1.6135176533416393,1.5970830656741948
2018-03-29,1.6205841675150983,1.5974756766042293
2018-04-02,1.6208888843814082,1.5978683840498087
2018-04-03,1.6207877434016955,1.5982611880346596
2018-04-04,1.6193140279755207,1.598654088582514
2018-04-05,1.6245046284224696,1.5990470857171102
2018-04-06,1.6213087097616823,1.5994401794621917
2018-04-09,1.6177844225608093,1.5998333698415088
2018-04-10,1.6278106305624473,1.6002266568788168
2018-04-11,1.6289602082391426,1.6006200405978772
2018-04-12,1.631571623575595,1.6010135210224572
2018-04-13,1.6300003280916986,1.60140709817633
2018-04-16,1.623905263767469,1.6018007720832745
2018-04-17,1.6321989572260711,1.6021945427670756
2018-04-18,1.6417321262366298,1.602588410251524
2018-04-19,1.6431188110643389,1.602982374560416
2018-04-20,1.6427742631384243,1.603376435717554
2018-04-23,1.6428594022648868,1.6037705937467461
2018-04-24,1.6464256336056944,1.6041648486718068
2018-04-25,1.645134658370797,1.6045592005165557
2018-04-26,1.6501108267610616,1.6049536493048184
2018-04-27,1.6489450293078862,1.605348195060427
2018-04-30,1.650681315509393,1.6057428378072185
2018-05-02,1.6501405598549006,1.6061375775690365
2018-05-03,1.6508825565882037,1.6065324143697302
2018-05-04,1.6543519405973701,1.6069273482331545
2018-05-07,1.6516746321278513,1.6073223791831706
2018-05-08,1.6516595799649072,1.607717507243645
2018-05-09,1.6576702719988603,1.6081127324384505
2018-05-10,1.664483904391405,1.6085080547914656
2018-05-11,1.6709742565755823,1.6089034743265749
2018-05-14,1.6795518556134472,1.6092989910676685
2018-05-15,1.681693208998685,1.6096946050386425
2018-05-16,1.6887231937537135,1.610090316263399
2018-05-17,1.6857178476695043,1.610486124765846
2018-05-18,1.6824726179027123,1.610882030569897
2018-05-21,1.6739461936708944,1.6112780336994719
2018-05-22,1.671130270342831,1.6116741341784961
2018-05-23,1.6692223373121295,1.612070332030901
2018-05-24,1.6720679045298674,1.612466627280624
2018-05-25,1.666899883323865,1.6128630199516083
2018-05-28,1.6644362614676131,1.6132595100678029
2018-05-29,1.659770157893241,1.6136560976531626
2018-05-30,1.662534670400433,1.6140527827316486
2018-06-01,1.674763940186427,1.6144495653272275
2018-06-04,1.6740469643088616,1.6148464454638718
2018-06-05,1.6784016960626476,1.61524342316556
2018-06-06,1.689550900598647,1.6156404984562764
2018-06-07,1.678287201808547,1.6160376713600118
2018-06-08,1.6628581030968472,1.616434941900762
2018-06-11,1.6629870157661113,1.6168323101025293
2018-06-12,1.6678329375844003,1.6172297759893215
2018-06-13,1.6662991048506068,1.6176273395851528
2018-06-14,1.6641795725335577,1.6180250009140429
2018-06-15,1.6541250023707907,1.6184227600000174
2018-06-18,1.6554781685303306,1.618820616867108
2018-06-19,1.6532095869681145,1.6192185715393523
2018-06-20,1.6557772379738644,1.6196166240407937
2018-06-21,1.6465293176503377,1.6200147743954814
2018-06-22,1.6510738851682942,1.620413022627471
2018-06-25,1.6474342544800908,1.6208113687608232
2018-06-26,1.655054430075476,1.6212098128196055
2018-06-27,1.652956224352257,1.6216083548278908
2018-06-28,1.659776928645448,1.622006994809758
2018-06-29,1.663349229065838,1.6224057327892918
2018-07-02,1.659335101835895,1.6228045687905832
2018-07-03,1.6552762631932154,1.6232035028377287
2018-07-04,1.6566198957604032,1.623602534954831
2018-07-05,1.6658581473505667,1.6240016651659988
2018-07-06,1.6703830819479089,1.6244008934953464
2018-07-09,1.6707579458622213,1.6248002199669942
2018-07-10,1.6679218435792307,1.6251996446050685
2018-07-11,1.6636764962422885,1.6255991674337016
2018-07-12,1.6722892057933625,1.6259987884770317
2018-07-13,1.6724066704972052,1.626398507759203
