,SPXI11<XBSP>,IVVB11<XBSP>,BOVA11<XBSP>,BOVV11<XBSP>,PIBB11<XBSP>,XBOV11<XBSP>,SMAL11<XBSP>,BRAX11<XBSP>,DIVO11<XBSP>,MATB11<XBSP>,FIND11<XBSP>,FIXA11<XBMF>,BBSD11<XBSP>,ISUS11<XBSP>,GOVE11<XBSP>,ECOO11<XBSP>,IMAB11<XBMF>,BOVB11<XBSP>,IRFM11<XBMF>,IB5M11<XBMF>
2021-06-09,0.0247,0.0964,0.0,0.0,0.0,0.0,0.04298,0.0,0.0,0.18647,0.0,0.0,0.0,0.0,0.0,0.0,0.4813,0.0,0.10272,0.06543
2021-06-10,0.01391,0.11666,0.0,0.0,0.0,0.0,0.03515,0.0,0.0,0.18488,0.0,0.0,0.0,0.0,0.0,0.0,0.50047,0.0,0.08569,0.06325
2021-06-11,0.01181,0.12572,0.0,0.0,0.0,0.0,0.03464,0.0,0.0,0.18588,0.0,0.0,0.0,0.0,0.0,0.0,0.45356,0.0,0.10665,0.08174
2021-06-14,0.00715,0.12754,0.0,0.0,0.0,0.0,0.02936,0.0,0.0,0.18919,0.0,0.0,0.0,0.0,0.0,0.0,0.44871,0.0,0.10893,0.08911
2021-06-15,0.01621,0.12211,0.0,0.0,0.0,0.0,0.02086,0.0,0.0,0.19348,0.0,0.0,0.0,0.0,0.0,0.0,0.44325,0.0,0.1251,0.07898
2021-06-16,0.01665,0.13021,0.0,0.0,0.0,0.0,0.03706,0.0,0.0,0.18059,0.0,0.0,0.0,0.0,0.0,0.0,0.44934,0.0,0.10905,0.07711
2021-06-17,0.03217,0.10864,0.0,0.0,0.0,0.0,0.0539,0.0,0.0,0.17412,0.0,0.0,0.0,0.0,0.0,0.0,0.43168,0.0,0.12222,0.07727
2021-06-18,0.0387,0.10918,0.0,0.0,0.0,0.0,0.06504,0.0,0.0,0.17589,0.0,0.0,0.0,0.0,0.0,0.0,0.37121,0.0,0.16789,0.07209
2021-06-21,0.04169,0.09698,0.0,0.0,0.0,0.0,0.06443,0.0,0.0,0.17829,0.0,0.0,0.0,0.0,0.0,0.0,0.37615,0.0,0.16504,0.07741
2021-06-22,0.01158,0.12013,0.0,0.0,0.0,0.0,0.06348,0.0,0.0,0.18376,0.0,0.0,0.0,0.0,0.0,0.0,0.36592,0.0,0.16285,0.09227
2021-06-23,0.03154,0.09695,0.0,0.0,0.0,0.0,0.05861,0.0,0.0,0.18918,0.0,0.0,0.0,0.0,0.0,0.0,0.37353,0.0,0.16804,0.08216
2021-06-24,0.01659,0.09288,0.0,0.0,0.0,0.0,0.05068,0.0,0.0,0.19748,0.0,0.0,0.0,0.0,0.0,0.0,0.40846,0.0,0.15839,0.07552
2021-06-25,0.03297,0.09269,0.0,0.0,0.0,0.0,0.04399,0.0,0.0,0.19569,0.0,0.0,0.0,0.0,0.0,0.0,0.38859,0.0,0.15994,0.08613
2021-06-28,0.01578,0.10828,0.0,0.0,0.0,0.0,0.03571,0.0,0.0,0.2007,0.0,0.0,0.0,0.0,0.0,0.0,0.35109,0.0,0.16538,0.12306
2021-06-29,0.0196,0.10713,0.0,0.0,0.0,0.0,0.02459,0.0,0.0,0.21026,0.0,0.0,0.0,0.0,0.0,0.0,0.27498,0.0,0.23728,0.12617
2021-06-30,0.01591,0.11893,0.0,0.0,0.0,0.0,0.03817,0.0,0.0,0.19864,0.0,0.0,0.0,0.0,0.0,0.0,0.36403,0.0,0.17034,0.09398
2021-07-01,0.03048,0.10732,0.0,0.0,0.0,0.0,0.02919,0.0,0.0,0.20118,0.0,0.0,0.0,0.0,0.0,0.0,0.35118,0.0,0.17269,0.10796
2021-07-02,0.02818,0.11083,0.0,0.0,0.0,0.0,0.04673,0.0,0.0,0.19232,0.0,0.0,0.0,0.0,0.0,0.0,0.35611,0.0,0.16333,0.1025
2021-07-05,0.0602,0.0784,0.0,0.0,0.0,0.0,0.03259,0.0,0.0,0.19777,0.0,0.0,0.0,0.0,0.0,0.0,0.36705,0.0,0.159,0.10499
2021-07-06,0.03911,0.10417,0.0,0.0,0.0,0.0,0.02951,0.0,0.0,0.19794,0.0,0.0,0.0,0.0,0.0,0.0,0.37274,0.0,0.1564,0.10014
2021-07-07,0.03496,0.12132,0.0,0.0,0.0,0.0,0.0215,0.0,0.0,0.19612,0.0,0.0,0.0,0.0,0.0,0.0,0.3722,0.0,0.16185,0.09204
2021-07-08,0.03751,0.11011,0.0,0.0,0.0,0.0,0.01438,0.0,0.0,0.20385,0.0,0.0,0.0,0.0,0.0,0.0,0.3546,0.0,0.17862,0.10092
2021-07-12,0.03041,0.11109,0.0,0.0,0.0,0.0,0.01595,0.0,0.0,0.20558,0.0,0.0,0.0,0.0,0.0,0.0,0.39312,0.0,0.17819,0.06566
2021-07-13,0.02664,0.11232,0.0,0.0,0.0,0.0,0.00997,0.0,0.0,0.2096,0.0,0.0,0.0,0.0,0.0,0.0,0.36638,0.0,0.18769,0.08741
2021-07-14,0.02322,0.10821,0.0,0.0,0.0,0.0,0.02023,0.0,0.0,0.20788,0.0,0.0,0.0,0.0,0.0,0.0,0.3971,0.0,0.1803,0.06307
2021-07-15,0.02759,0.10646,0.0,0.0,0.0,0.0,0.00786,0.0,0.0,0.21178,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.1835,0.0928
2021-07-16,0.00986,0.12977,0.0,0.0,0.0,0.0,0.00759,0.0,0.0,0.20882,0.0,0.0,0.0,0.0,0.0,0.0,0.34894,0.0,0.18377,0.11126
2021-07-19,0.04382,0.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21137,0.0,0.0,0.0,0.0,0.0,0.0,0.37053,0.0,0.18404,0.09104
2021-07-20,0.0267,0.11913,0.0,0.0,0.0,0.0,0.0062,0.0,0.0,0.20874,0.0,0.0,0.0,0.0,0.0,0.0,0.35278,0.0,0.19774,0.0887
2021-07-21,0.0319,0.11481,0.0,0.0,0.0,0.0,0.00565,0.0,0.0,0.20953,0.0,0.0,0.0,0.0,0.0,0.0,0.3512,0.0,0.19135,0.09558
2021-07-22,0.02475,0.12173,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.20983,0.0,0.0,0.0,0.0,0.0,0.0,0.33412,0.0,0.19623,0.10743
2021-07-23,0.04325,0.11688,0.0,0.0,0.0,0.0,0.00376,0.0,0.0,0.20594,0.0,0.0,0.0,0.0,0.0,0.0,0.32284,0.0,0.20486,0.10247
2021-07-26,0.04089,0.10859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21134,0.0,0.0,0.0,0.0,0.0,0.0,0.33054,0.0,0.20342,0.10521
2021-07-27,0.02879,0.12731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20839,0.0,0.0,0.0,0.0,0.0,0.0,0.37113,0.0,0.20101,0.06337
2021-07-28,0.03976,0.12059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21126,0.0,0.0,0.0,0.0,0.0,0.0,0.29017,0.0,0.24136,0.09686
2021-07-29,0.05151,0.11606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20765,0.0,0.0,0.0,0.0,0.0,0.0,0.29681,0.0,0.2184,0.10958
2021-07-30,0.0399,0.15023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19658,0.0,0.0,0.0,0.0,0.0,0.0,0.27902,0.0,0.22934,0.10494
2021-08-02,0.04284,0.15005,0.0,0.0,0.0,0.0,0.00657,0.0,0.0,0.19259,0.0,0.0,0.0,0.0,0.0,0.0,0.30403,0.0,0.21878,0.08514
2021-08-03,0.0581,0.14485,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.18791,0.0,0.0,0.0,0.0,0.0,0.0,0.27235,0.0,0.21977,0.10923
2021-08-04,0.05948,0.13602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19386,0.0,0.0,0.0,0.0,0.0,0.0,0.3156,0.0,0.21834,0.07671
2021-08-05,0.06376,0.15339,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.18575,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.0,0.28417,0.12061
2021-08-06,0.06445,0.15361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18502,0.0,0.0,0.0,0.0,0.0,0.0,0.30799,0.0,0.22307,0.06587
2021-08-09,0.0524,0.1513,0.0,0.0,0.0,0.0,0.00258,0.0,0.0,0.19175,0.0,0.0,0.0,0.0,0.0,0.0,0.33328,0.0,0.21841,0.05027
2021-08-10,0.0535,0.14005,0.0,0.0,0.0,0.0,0.00122,0.0,0.0,0.20002,0.0,0.0,0.0,0.0,0.0,0.0,0.33634,0.0,0.22633,0.04255
2021-08-11,0.04336,0.15647,0.0,0.0,0.0,0.0,0.01096,0.0,0.0,0.19486,0.0,0.0,0.0,0.0,0.0,0.0,0.30421,0.0,0.24993,0.04021
2021-08-12,0.0552,0.15641,0.0,0.0,0.0,0.0,0.00456,0.0,0.0,0.19177,0.0,0.0,0.0,0.0,0.0,0.0,0.33328,0.0,0.23239,0.0264
2021-08-13,0.06069,0.14867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19556,0.0,0.0,0.0,0.0,0.0,0.0,0.28878,0.0,0.25514,0.05116
2021-08-16,0.0777,0.12693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1982,0.0,0.0,0.0,0.0,0.0,0.0,0.26716,0.0,0.2886,0.04142
2021-08-17,0.06094,0.14006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19685,0.0,0.0,0.0,0.0,0.0,0.0,0.34851,0.0,0.24872,0.00491
2021-08-18,0.07947,0.14438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18776,0.0,0.0,0.0,0.0,0.0,0.0,0.3309,0.0,0.23237,0.02513
2021-08-19,0.0811,0.15866,0.0,0.0,0.0,0.0,0.0,0.0,0.01692,0.17456,0.0,0.0,0.0,0.0,0.0,0.0,0.32063,0.0,0.20858,0.03956
2021-08-20,0.1007,0.13703,0.0,0.0,0.0,0.0,0.0,0.0,0.0365,0.16793,0.0,0.0,0.0,0.0,0.0,0.0,0.38287,0.0,0.16514,0.00983
2021-08-23,0.07852,0.1701,0.0,0.0,0.0,0.0,0.00248,0.0,0.03188,0.16609,0.0,0.0,0.0,0.0,0.0,0.0,0.36426,0.0,0.17127,0.0154
2021-08-24,0.06361,0.15727,0.0,0.0,0.0,0.0,0.01898,0.0,0.0431,0.16832,0.0,0.0,0.0,0.0,0.0,0.0,0.3855,0.0,0.13631,0.02692
2021-08-25,0.06805,0.1516,0.0,0.0,0.0,0.0,0.0,0.0,0.06349,0.17106,0.0,0.0,0.0,0.0,0.0,0.0,0.40912,0.0,0.12722,0.00947
2021-08-26,0.07265,0.14667,0.0,0.0,0.0,0.0,0.0,0.0,0.04475,0.17745,0.0,0.0,0.0,0.0,0.0,0.0,0.40917,0.0,0.12044,0.02887
2021-08-27,0.05185,0.17003,0.0,0.0,0.0,0.0,0.0,0.0,0.06668,0.17079,0.0,0.0,0.0,0.0,0.0,0.0,0.32266,0.0,0.13774,0.08026
2021-08-30,0.07517,0.12597,0.0,0.0,0.0,0.0,0.0,0.0,0.03374,0.19072,0.0,0.0,0.0,0.0,0.0,0.0,0.41318,0.0,0.13827,0.02295
2021-08-31,0.06719,0.14077,0.0,0.0,0.0,0.0,0.0,0.0,0.05533,0.18164,0.0,0.0,0.0,0.0,0.0,0.0,0.36133,0.0,0.1852,0.00854
2021-09-01,0.05164,0.16713,0.0,0.0,0.0,0.0,0.0,0.0,0.06857,0.17604,0.0,0.0,0.0,0.0,0.0,0.0,0.28017,0.0,0.21783,0.03863
2021-09-02,0.0661,0.12566,0.0,0.0,0.0,0.0,0.0,0.0,0.04261,0.19353,0.0,0.0,0.0,0.0,0.0,0.0,0.39064,0.0,0.17655,0.00492
2021-09-03,0.05034,0.1501,0.0,0.0,0.0,0.0,0.0,0.0,0.04101,0.19028,0.0,0.0,0.0,0.0,0.0,0.0,0.36673,0.0,0.15974,0.04179
2021-09-06,0.07305,0.14762,0.0,0.0,0.0,0.0,0.0,0.0,0.04014,0.17827,0.0,0.0,0.0,0.0,0.0,0.0,0.42137,0.0,0.13955,0.0
2021-09-08,0.07882,0.14541,0.0,0.0,0.0,0.0,0.0,0.0,0.00732,0.18812,0.0,0.0,0.0,0.0,0.0,0.0,0.41267,0.0,0.16766,0.0
2021-09-09,0.06841,0.15978,0.0,0.0,0.0,0.0,0.0,0.0,0.03891,0.17425,0.0,0.0,0.0,0.0,0.0,0.0,0.40843,0.0,0.12749,0.02272
2021-09-10,0.05344,0.16615,0.0,0.0,0.0,0.0,0.0,0.0,0.01563,0.18501,0.0,0.0,0.0,0.0,0.0,0.0,0.40629,0.0,0.11971,0.05377
2021-09-13,0.0979,0.1441,0.0,0.0,0.0,0.0,0.0,0.0,0.02455,0.18219,0.0,0.0,0.0,0.0,0.0,0.0,0.35465,0.0,0.12364,0.07297
2021-09-14,0.08659,0.16692,0.0,0.0,0.0,0.0,0.0,0.0,0.02873,0.17405,0.0,0.0,0.0,0.0,0.0,0.0,0.36798,0.0,0.11789,0.05783
2021-09-15,0.06193,0.20744,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.16284,0.0,0.0,0.0,0.0,0.0,0.0,0.37977,0.0,0.10207,0.05094
2021-09-16,0.08249,0.20804,0.0,0.0,0.0,0.0,0.0,0.0,0.0357,0.14649,0.0,0.0,0.0,0.0,0.0,0.0,0.40313,0.0,0.07149,0.05265
2021-09-17,0.10709,0.1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,0.12392,0.0,0.0,0.0,0.0,0.0,0.0,0.42038,0.0,0.05052,0.03029
2021-09-20,0.10321,0.21451,0.0,0.0,0.0,0.0,0.0,0.0,0.10293,0.09731,0.0,0.0,0.0,0.0,0.0,0.0,0.42756,0.0,0.05449,0.0
2021-09-21,0.09243,0.22589,0.0,0.0,0.0,0.0,0.0,0.0,0.08724,0.10386,0.0,0.0,0.0,0.0,0.0,0.0,0.36859,0.0,0.04461,0.07737
2021-09-22,0.10026,0.21859,0.0,0.0,0.0,0.0,0.0,0.0,0.09816,0.09678,0.0,0.0,0.0,0.0,0.0,0.0,0.38904,0.0,0.04684,0.05034
2021-09-23,0.10855,0.20555,0.0,0.0,0.0,0.0,0.0,0.0,0.09926,0.10365,0.0,0.0,0.0,0.0,0.0,0.0,0.36136,0.0,0.07281,0.04883
2021-09-24,0.13321,0.20036,0.0,0.0,0.0,0.0,0.0,0.0,0.1049,0.08514,0.0,0.0,0.0,0.0,0.0,0.0,0.35783,0.0,0.07471,0.04385
2021-09-27,0.13168,0.1846,0.0,0.0,0.0,0.0,0.0,0.0,0.13213,0.08217,0.0,0.0,0.0,0.0,0.0,0.0,0.37207,0.0,0.02176,0.0756
2021-09-28,0.12061,0.20501,0.0,0.0,0.0,0.0,0.0,0.0,0.09278,0.08565,0.0,0.0,0.0,0.0,0.0,0.0,0.34822,0.0,0.0,0.14772
2021-09-29,0.08296,0.22638,0.0,0.0,0.0,0.0,0.0,0.0,0.09212,0.10237,0.0,0.0,0.0,0.0,0.0,0.0,0.37158,0.0,0.0,0.12459
2021-09-30,0.10607,0.19088,0.0,0.0,0.0,0.0,0.0,0.0,0.1112,0.10349,0.0,0.0,0.0,0.0,0.0,0.0,0.42138,0.0,0.00177,0.0652
2021-10-01,0.10905,0.19674,0.0,0.0,0.0,0.0,0.0,0.0,0.11468,0.09855,0.0,0.0,0.0,0.0,0.0,0.0,0.40087,0.0,0.01604,0.06406
2021-10-04,0.099,0.20069,0.0,0.0,0.0,0.0,0.0,0.0,0.10758,0.1022,0.0,0.0,0.0,0.0,0.0,0.0,0.49052,0.0,0.0,0.0
2021-10-05,0.10073,0.19307,0.0,0.0,0.0,0.0,0.0,0.0,0.11854,0.10475,0.0,0.0,0.0,0.0,0.0,0.0,0.41756,0.0,0.0,0.06535
2021-10-06,0.225,0.06168,0.0,0.0,0.0,0.0,0.0,0.0,0.11932,0.10462,0.0,0.0,0.0,0.0,0.0,0.0,0.41902,0.0,0.0,0.07037
2021-10-07,0.10479,0.20304,0.0,0.0,0.0,0.0,0.0,0.0,0.1051,0.10129,0.0,0.0,0.0,0.0,0.0,0.0,0.41841,0.0,0.0,0.06737
2021-10-08,0.1348,0.1586,0.0,0.0,0.0,0.0,0.0,0.0,0.12072,0.10232,0.0,0.0,0.0,0.0,0.0,0.0,0.42391,0.0,0.0,0.05964
2021-10-11,0.07116,0.22172,0.0,0.0,0.0,0.0,0.0,0.0,0.1273,0.1004,0.0,0.0,0.0,0.0,0.0,0.0,0.42195,0.0,0.00711,0.05035
2021-10-13,0.10985,0.19036,0.0,0.0,0.0,0.0,0.0,0.0,0.15599,0.07872,0.0,0.0,0.0,0.0,0.0,0.0,0.45358,0.0,0.00107,0.01042
2021-10-14,0.11735,0.19392,0.0,0.0,0.0,0.0,0.0,0.0,0.15109,0.07397,0.0,0.0,0.0,0.0,0.0,0.0,0.45142,0.0,0.0,0.01225
2021-10-15,0.09021,0.21628,0.0,0.0,0.0,0.0,0.0,0.0,0.17133,0.07103,0.0,0.0,0.0,0.0,0.0,0.0,0.41279,0.0,0.00515,0.03322
2021-10-18,0.09621,0.22467,0.0,0.0,0.0,0.0,0.0,0.0,0.16781,0.06168,0.0,0.0,0.0,0.0,0.0,0.0,0.43171,0.0,0.00231,0.0156
2021-10-19,0.12619,0.22598,0.0,0.0,0.0,0.0,0.0,0.0,0.13507,0.06642,0.0,0.0,0.0,0.0,0.0,0.0,0.16318,0.0,0.17216,0.11101
2021-10-20,0.14099,0.20683,0.0,0.0,0.0,0.0,0.0,0.0,0.14768,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.31633,0.0,0.09118,0.0415
2021-10-21,0.10855,0.25186,0.0,0.0,0.0,0.0,0.0,0.0,0.11634,0.05194,0.0,0.0,0.0,0.0,0.0,0.0,0.40074,0.0,0.07056,0.0
2021-10-22,0.12293,0.24055,0.0,0.0,0.0,0.0,0.0,0.0,0.07567,0.07439,0.0,0.0,0.0,0.0,0.0,0.0,0.29658,0.0,0.049,0.14089
2021-10-25,0.13877,0.21965,0.0,0.0,0.0,0.0,0.0,0.0,0.12183,0.06115,0.0,0.0,0.0,0.0,0.0,0.0,0.32268,0.0,0.09034,0.04558
2021-10-26,0.11366,0.25706,0.0,0.0,0.0,0.0,0.0,0.0,0.11725,0.05108,0.0,0.0,0.0,0.0,0.0,0.0,0.35879,0.0,0.10216,0.0
2021-10-27,0.12376,0.25494,0.0,0.0,0.0,0.0,0.0,0.0,0.12009,0.04274,0.0,0.0,0.0,0.0,0.0,0.0,0.34487,0.0,0.11096,0.00264
2021-10-28,0.11435,0.26884,0.0,0.0,0.0,0.0,0.0,0.0,0.1043,0.03773,0.0,0.0,0.0,0.0,0.0,0.0,0.39076,0.0,0.08403,0.0
2021-10-29,0.11984,0.28062,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.03059,0.0,0.0,0.0,0.0,0.0,0.0,0.36162,0.0,0.08703,0.04389
2021-11-01,0.11143,0.28287,0.0,0.0,0.0,0.0,0.0,0.0,0.11497,0.01576,0.0,0.0,0.0,0.0,0.0,0.0,0.37882,0.0,0.0822,0.01396
2021-11-03,0.12108,0.27608,0.0,0.0,0.0,0.0,0.0,0.0,0.10931,0.01237,0.0,0.0,0.0,0.0,0.0,0.0,0.39678,0.0,0.05957,0.02481
2021-11-04,0.12144,0.28464,0.0,0.0,0.0,0.0,0.0,0.0,0.09628,0.01054,0.0,0.0,0.0,0.0,0.0,0.0,0.34785,0.0,0.0629,0.07635
2021-11-05,0.11493,0.2832,0.0,0.0,0.0,0.0,0.0,0.0,0.1494,0.00443,0.0,0.0,0.0,0.0,0.0,0.0,0.36211,0.0,0.05732,0.02861
2021-11-08,0.12059,0.28046,0.0,0.0,0.0,0.0,0.0,0.0,0.14132,0.01701,0.0,0.0,0.0,0.0,0.0,0.0,0.32093,0.0,0.07945,0.04025
2021-11-09,0.10488,0.29115,0.0,0.0,0.0,0.0,0.0,0.0,0.17086,0.01066,0.0,0.0,0.0,0.0,0.0,0.0,0.34856,0.0,0.07389,0.0
2021-11-10,0.11017,0.29476,0.0,0.0,0.0,0.0,0.0,0.0,0.19452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32656,0.0,0.05311,0.02088
2021-11-11,0.08644,0.30402,0.0,0.0,0.0,0.0,0.0,0.0,0.1788,0.03543,0.0,0.0,0.0,0.0,0.0,0.0,0.3371,0.0,0.05822,0.0
2021-11-12,0.10696,0.28906,0.0,0.0,0.0,0.0,0.0,0.0,0.13574,0.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.38356,0.0,0.03758,0.0
2021-11-16,0.11611,0.30402,0.0,0.0,0.0,0.0,0.0,0.0,0.10783,0.04379,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.0,0.07963,0.01462
2021-11-17,0.08739,0.33593,0.0,0.0,0.0,0.0,0.0,0.0,0.07283,0.05547,0.0,0.0,0.0,0.0,0.0,0.0,0.33801,0.0,0.0713,0.03907
2021-11-18,0.12561,0.29609,0.0,0.0,0.0,0.0,0.0,0.0,0.05645,0.05904,0.0,0.0,0.0,0.0,0.0,0.0,0.37488,0.0,0.06315,0.02477
2021-11-19,0.14389,0.26974,0.0,0.0,0.0,0.0,0.0,0.0,0.06119,0.06797,0.0,0.0,0.0,0.0,0.0,0.0,0.37564,0.0,0.05969,0.02189
2021-11-22,0.10696,0.30092,0.0,0.0,0.0,0.0,0.0,0.0,0.06537,0.07361,0.0,0.0,0.0,0.0,0.0,0.0,0.37515,0.0,0.04875,0.02924
2021-11-23,0.10314,0.3017,0.0,0.0,0.0,0.0,0.0,0.0,0.01992,0.09202,0.0,0.0,0.0,0.0,0.0,0.0,0.36275,0.0,0.05771,0.06276
2021-11-24,0.11857,0.28346,0.0,0.0,0.0,0.0,0.0,0.0,0.0204,0.09251,0.0,0.0,0.0,0.0,0.0,0.0,0.35427,0.0,0.04884,0.08196
2021-11-25,0.19647,0.20608,0.0,0.0,0.0,0.0,0.0,0.0,0.03579,0.08642,0.0,0.0,0.0,0.0,0.0,0.0,0.40055,0.0,0.03528,0.0394
2021-11-26,0.2228,0.17986,0.0,0.0,0.0,0.0,0.0,0.0,0.01443,0.08562,0.0,0.0,0.0,0.0,0.0,0.0,0.41681,0.0,0.02107,0.05941
2021-11-29,0.12052,0.28945,0.0,0.0,0.0,0.0,0.0,0.0,0.00654,0.08441,0.0,0.0,0.0,0.0,0.0,0.0,0.37458,0.0,0.03819,0.08631
2021-11-30,0.11411,0.29339,0.0,0.0,0.0,0.0,0.0,0.0,0.01449,0.08477,0.0,0.0,0.0,0.0,0.0,0.0,0.38093,0.0,0.03236,0.07995
2021-12-01,0.14422,0.25867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09351,0.0,0.0,0.0,0.0,0.0,0.0,0.41074,0.0,0.02032,0.07255
2021-12-02,0.12997,0.27037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09284,0.0,0.0,0.0,0.0,0.0,0.0,0.41365,0.0,0.01692,0.07625
2021-12-03,0.14009,0.26759,0.0,0.0,0.0,0.0,0.0,0.0,0.01699,0.0788,0.0,0.0,0.0,0.0,0.0,0.0,0.46116,0.0,0.0,0.03537
2021-12-06,0.12284,0.28711,0.0,0.0,0.0,0.0,0.0,0.0,0.02164,0.07848,0.0,0.0,0.0,0.0,0.0,0.0,0.43153,0.0,0.02823,0.03017
2021-12-07,0.07274,0.33523,0.0,0.0,0.0,0.0,0.0,0.0,0.01542,0.07582,0.0,0.0,0.0,0.0,0.0,0.0,0.47497,0.0,0.02455,0.00127
2021-12-08,0.1501,0.26314,0.0,0.0,0.0,0.0,0.0,0.0,0.04088,0.06932,0.0,0.0,0.0,0.0,0.0,0.0,0.42185,0.0,0.0,0.0547
2021-12-09,0.18279,0.24289,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.05928,0.0,0.0,0.0,0.0,0.0,0.0,0.38391,0.0,0.02548,0.09915
2021-12-10,0.15669,0.26133,0.0,0.0,0.0,0.0,0.0,0.0,0.01159,0.06596,0.0,0.0,0.0,0.0,0.0,0.0,0.43211,0.0,0.04175,0.03057
2021-12-13,0.18114,0.23028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08597,0.0,0.0,0.0,0.0,0.0,0.0,0.39061,0.0,0.0884,0.02361
2021-12-14,0.18017,0.23456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07212,0.0,0.0,0.0,0.0,0.0,0.0,0.44506,0.0,0.06464,0.00344
2021-12-15,0.15953,0.26368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06618,0.0,0.0,0.0,0.0,0.0,0.0,0.39029,0.0,0.07598,0.04435
2021-12-16,0.15052,0.26365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08138,0.0,0.0,0.0,0.0,0.0,0.0,0.38887,0.0,0.0893,0.02628
2021-12-17,0.14421,0.26254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08861,0.0,0.0,0.0,0.0,0.0,0.0,0.38479,0.0,0.11072,0.00914
2021-12-20,0.17412,0.25724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06135,0.0,0.0,0.0,0.0,0.0,0.0,0.34618,0.0,0.16111,0.0
2021-12-21,0.15168,0.27769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06137,0.0,0.0,0.0,0.0,0.0,0.0,0.33836,0.0,0.17091,0.0
2021-12-22,0.15367,0.27299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06232,0.0,0.0,0.0,0.0,0.0,0.0,0.36753,0.0,0.14349,0.0
2021-12-23,0.16436,0.26789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05699,0.0,0.0,0.0,0.0,0.0,0.0,0.36573,0.0,0.14502,0.0
2021-12-27,0.1507,0.28459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05331,0.0,0.0,0.0,0.0,0.0,0.0,0.34942,0.0,0.16197,0.0
2021-12-28,0.15025,0.29162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04194,0.0,0.0,0.0,0.0,0.0,0.0,0.33511,0.0,0.18109,0.0
2021-12-29,0.15292,0.28557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03453,0.0,0.0,0.0,0.0,0.0,0.0,0.36042,0.0,0.16656,0.0
2021-12-30,0.12173,0.31217,0.0,0.0,0.0,0.0,0.0,0.0,0.00874,0.05213,0.0,0.07948,0.0,0.0,0.0,0.0,0.14774,0.0,0.27801,0.0
2022-01-03,0.14609,0.28368,0.0,0.0,0.0,0.0,0.0,0.0,0.00884,0.04755,0.0,0.04025,0.0,0.0,0.0,0.0,0.20927,0.0,0.26431,0.0
2022-01-04,0.14274,0.27885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05572,0.0,0.0,0.0,0.0,0.0,0.0,0.23294,0.0,0.28976,0.0
2022-01-05,0.1283,0.29483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05168,0.0,0.0,0.0,0.0,0.0,0.0,0.23762,0.0,0.28756,0.0
2022-01-06,0.15438,0.27129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04796,0.0,0.0,0.0,0.0,0.0,0.0,0.21251,0.0,0.31387,0.0
2022-01-07,0.14351,0.27863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05133,0.0,0.0,0.0,0.0,0.0,0.0,0.22562,0.0,0.30091,0.0
2022-01-10,0.14756,0.27781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483,0.0,0.0,0.0,0.0,0.0,0.0,0.18831,0.0,0.33803,0.0
