,SPXI11<XBSP>,IVVB11<XBSP>,BOVA11<XBSP>,BOVV11<XBSP>,PIBB11<XBSP>,XBOV11<XBSP>,SMAL11<XBSP>,BRAX11<XBSP>,DIVO11<XBSP>,MATB11<XBSP>,FIND11<XBSP>,FIXA11<XBMF>,BBSD11<XBSP>,ISUS11<XBSP>,GOVE11<XBSP>,ECOO11<XBSP>,IMAB11<XBMF>,BOVB11<XBSP>,IRFM11<XBMF>,IB5M11<XBMF>
2021-01-13,0.10966,0.24054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56999,0.0
2021-01-14,0.06906,0.23342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57837,0.0
2021-01-15,0.14152,0.19686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57204,0.0
2021-01-18,0.36257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57608,0.0
2021-01-19,0.12603,0.23844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5683,0.0
2021-01-20,0.11183,0.2348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57619,0.0
2021-01-21,0.10435,0.24263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58142,0.0
2021-01-22,0.13811,0.23639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57969,0.0
2021-01-26,0.20219,0.16089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58203,0.0
2021-01-27,0.13449,0.22322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58256,0.0
2021-01-28,0.11645,0.27552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58259,0.0
2021-01-29,0.13682,0.2776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06792,0.0,0.0,0.0,0.0,0.0,0.0,0.51766,0.0
2021-02-01,0.16229,0.22986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02368,0.0,0.04137,0.0,0.0,0.0,0.0,0.0,0.0,0.5428,0.0
2021-02-02,0.11054,0.25678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58288,0.0
2021-02-03,0.10052,0.25259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06294,0.0,0.01111,0.0,0.0,0.0,0.0,0.0,0.0,0.57284,0.0
2021-02-04,0.16145,0.19232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58474,0.0
2021-02-05,0.11955,0.1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58905,0.0
2021-02-08,0.11308,0.19698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58956,0.0
2021-02-09,0.11316,0.20885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58752,0.0
2021-02-10,0.09423,0.22246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58781,0.0
2021-02-11,0.07133,0.24556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58763,0.0
2021-02-12,0.07961,0.21892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59105,0.0
2021-02-17,0.06422,0.19871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59933,0.0
2021-02-18,0.08224,0.14172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61113,0.0
2021-02-19,0.05021,0.17106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61132,0.0
2021-02-22,0.02945,0.20892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60556,0.0
2021-02-23,0.09051,0.12908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61181,0.0
2021-02-24,0.0466,0.17668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61032,0.0
2021-02-25,0.0,0.24038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60563,0.0
2021-02-26,0.08091,0.17298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60089,0.0
2021-03-01,0.08821,0.17801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59779,0.0
2021-03-02,0.07897,0.17693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60068,0.0
2021-03-03,0.09015,0.14489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60762,0.0
2021-03-04,0.04761,0.18288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59916,0.0
2021-03-05,0.06443,0.18366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59397,0.0
2021-03-08,0.03913,0.22873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58803,0.0
2021-03-09,0.08437,0.19021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57963,0.0
2021-03-10,0.02336,0.26114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57751,0.0
2021-03-11,0.0714,0.17532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58339,0.0
2021-03-12,0.07748,0.1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57869,0.0
2021-03-15,0.07751,0.18069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57617,0.0
2021-03-16,0.01213,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57072,0.0
2021-03-17,0.03389,0.20331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56568,0.0
2021-03-18,0.01993,0.20314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56612,0.0
2021-03-19,0.02665,0.17248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24933,0.0,0.09929,0.0,0.0,0.0,0.0,0.19441,0.0,0.25784,0.0
2021-03-22,0.03011,0.20485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26655,0.0,0.09943,0.0,0.0,0.0,0.0,0.19467,0.0,0.2044,0.0
2021-03-23,0.0479,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28081,0.0,0.0,0.0,0.0,0.00064,0.0,0.15559,0.0,0.29506,0.0
2021-03-24,0.05723,0.20295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29044,0.0,0.0,0.0,0.0,0.0,0.0,0.15601,0.0,0.29338,0.0
2021-03-25,0.0065,0.21512,0.0,0.0,0.0,0.0,0.0364,0.0,0.0,0.31799,0.0,0.0,0.0,0.0,0.0,0.0,0.26874,0.0,0.15525,0.0
2021-03-26,0.01593,0.21772,0.0,0.0,0.0,0.0,0.01556,0.0,0.0,0.31861,0.0,0.0,0.0,0.0,0.0,0.0,0.28133,0.0,0.15085,0.0
2021-03-29,0.05111,0.2144,0.0,0.0,0.0,0.0,0.02533,0.0,0.0,0.31102,0.0,0.0,0.0,0.0,0.0,0.0,0.14716,0.0,0.25098,0.0
2021-03-30,0.05682,0.17992,0.0,0.0,0.0,0.0,0.02339,0.0,0.0,0.31778,0.0,0.0,0.0,0.0,0.0,0.0,0.37389,0.0,0.02894,0.01926
2021-03-31,0.03474,0.21122,0.0,0.0,0.0,0.0,0.02995,0.0,0.0,0.34813,0.0,0.0,0.0,0.0,0.0,0.0,0.33403,0.0,0.0,0.04194
2021-04-01,0.05814,0.21003,0.0,0.0,0.0,0.0,0.03174,0.0,0.0,0.35888,0.0,0.0,0.0,0.0,0.0,0.0,0.30962,0.0,0.0,0.03158
2021-04-05,0.05609,0.20335,0.0,0.0,0.0,0.0,0.02446,0.0,0.0,0.37603,0.0,0.0,0.0,0.0,0.0,0.0,0.30423,0.0,0.0,0.03584
2021-04-06,0.01777,0.24609,0.0,0.0,0.0,0.0,0.06355,0.0,0.0,0.35647,0.0,0.0,0.0,0.0,0.0,0.0,0.31613,0.0,0.0,0.0
2021-04-07,0.01686,0.23094,0.0,0.0,0.0,0.0,0.06469,0.0,0.0,0.36655,0.0,0.0,0.0,0.0,0.0,0.0,0.32097,0.0,0.0,0.0
2021-04-08,0.01167,0.24668,0.0,0.0,0.0,0.0,0.09919,0.0,0.0,0.34401,0.0,0.0,0.0,0.0,0.0,0.0,0.23742,0.0,0.0,0.06103
2021-04-09,0.08129,0.22385,0.0,0.0,0.0,0.0,0.12054,0.0,0.0,0.30877,0.0,0.0,0.0,0.0,0.0,0.0,0.25184,0.0,0.0,0.01371
2021-04-12,0.05058,0.24805,0.0,0.0,0.0,0.0,0.11872,0.0,0.0,0.31489,0.0,0.0,0.0,0.0,0.0,0.0,0.23405,0.0,0.0,0.0337
2021-04-13,0.04542,0.23386,0.0,0.0,0.0,0.0,0.13035,0.0,0.0,0.32282,0.0,0.0,0.0,0.0,0.0,0.0,0.19948,0.0,0.0,0.06807
2021-04-14,0.04094,0.20597,0.0,0.0,0.0,0.0,0.11006,0.0,0.0,0.35617,0.0,0.0,0.0,0.0,0.0,0.0,0.24368,0.0,0.0,0.04318
2021-04-15,0.06384,0.18182,0.0,0.0,0.0,0.0,0.08844,0.0,0.0,0.36719,0.0,0.0,0.0,0.0,0.0,0.0,0.18465,0.0,0.0,0.11407
2021-04-16,0.04536,0.19184,0.0,0.0,0.0,0.0,0.08006,0.0,0.0,0.37599,0.0,0.0,0.0,0.0,0.0,0.0,0.17926,0.0,0.0,0.1275
2021-04-19,0.02143,0.18937,0.0,0.0,0.0,0.0,0.07992,0.0,0.0,0.38918,0.0,0.0,0.0,0.0,0.0,0.0,0.27853,0.0,0.0,0.04157
2021-04-20,0.03662,0.17622,0.0,0.0,0.0,0.0,0.08084,0.0,0.0,0.38861,0.0,0.0,0.0,0.0,0.0,0.0,0.29771,0.0,0.0,0.02001
2021-04-22,0.02169,0.15518,0.0,0.0,0.0,0.0,0.05832,0.0,0.0,0.41863,0.0,0.0,0.0,0.0,0.0,0.0,0.32083,0.0,0.0,0.02535
2021-04-23,0.04026,0.1526,0.0,0.0,0.0,0.0,0.05715,0.0,0.0,0.4146,0.0,0.0,0.0,0.0,0.0,0.0,0.29975,0.0,0.0,0.03564
2021-04-26,0.09592,0.06942,0.0,0.0,0.0,0.0,0.05009,0.0,0.0,0.4275,0.0,0.0,0.0,0.0,0.0,0.0,0.29722,0.0,0.0,0.05984
2021-04-27,0.03379,0.13103,0.0,0.0,0.0,0.0,0.04775,0.0,0.0,0.43044,0.0,0.0,0.0,0.0,0.0,0.0,0.29361,0.0,0.0,0.06338
2021-04-28,0.02892,0.1287,0.0,0.0,0.0,0.0,0.03697,0.0,0.0,0.43635,0.0,0.0,0.0,0.0,0.0,0.0,0.25625,0.0,0.0,0.11281
2021-04-29,0.03206,0.11661,0.0,0.0,0.0,0.0,0.0222,0.0,0.0,0.44538,0.0,0.0,0.0,0.0,0.0,0.0,0.3603,0.0,0.0,0.02345
2021-04-30,0.04235,0.11081,0.0,0.0,0.0,0.0,0.03603,0.0,0.0,0.43691,0.0,0.0,0.0,0.0,0.0,0.0,0.3739,0.0,0.0,0.0
2021-05-03,0.01669,0.07735,0.0,0.0,0.0,0.0,0.07506,0.0,0.0,0.44154,0.0,0.0,0.0,0.0,0.0,0.0,0.38937,0.0,0.0,0.0
2021-05-04,0.0,0.08204,0.0,0.0,0.0,0.0,0.0551,0.0,0.0,0.45858,0.0,0.0,0.0,0.0,0.0,0.0,0.40428,0.0,0.0,0.0
2021-05-05,0.036,0.06021,0.0,0.0,0.0,0.0,0.04543,0.0,0.0,0.45847,0.0,0.0,0.0,0.0,0.0,0.0,0.39988,0.0,0.0,0.0
2021-05-06,0.00731,0.0852,0.0,0.0,0.0,0.0,0.02691,0.0,0.0,0.4692,0.0,0.0,0.0,0.0,0.0,0.0,0.41139,0.0,0.0,0.0
2021-05-07,0.03039,0.0369,0.0,0.0,0.0,0.0,0.06082,0.0,0.0,0.46724,0.0,0.0,0.0,0.0,0.0,0.0,0.40464,0.0,0.0,0.0
2021-05-10,0.02157,0.04697,0.0,0.0,0.0,0.0,0.07603,0.0,0.0,0.46124,0.0,0.0,0.0,0.0,0.0,0.0,0.39419,0.0,0.0,0.0
2021-05-11,0.0,0.054,0.0,0.0,0.0,0.0,0.08731,0.0,0.0,0.45999,0.0,0.0,0.0,0.0,0.0,0.0,0.3987,0.0,0.0,0.0
2021-05-12,0.0,0.03807,0.0,0.0,0.0,0.0,0.06177,0.0,0.0,0.47202,0.0,0.0,0.0,0.0,0.0,0.0,0.42814,0.0,0.0,0.0
2021-05-13,0.04879,0.0,0.0,0.0,0.0,0.0,0.09918,0.0,0.0,0.45713,0.0,0.0,0.0,0.0,0.0,0.0,0.3949,0.0,0.0,0.0
2021-05-14,0.00929,0.08073,0.0,0.0,0.0,0.0,0.14504,0.0,0.0,0.42528,0.0,0.0,0.0,0.0,0.0,0.0,0.33965,0.0,0.0,0.0
2021-05-17,0.0,0.07168,0.0,0.0,0.0,0.0,0.15529,0.0,0.0,0.42168,0.0,0.0,0.0,0.0,0.0,0.0,0.35135,0.0,0.0,0.0
2021-05-18,0.0,0.05958,0.0,0.0,0.0,0.0,0.15436,0.0,0.0,0.43061,0.0,0.0,0.0,0.0,0.0,0.0,0.35546,0.0,0.0,0.0
2021-05-19,0.01513,0.08546,0.0,0.0,0.0,0.0,0.19551,0.0,0.0,0.3948,0.0,0.0,0.0,0.0,0.0,0.0,0.30911,0.0,0.0,0.0
2021-05-20,0.0,0.11421,0.0,0.0,0.0,0.0,0.18975,0.0,0.0,0.3933,0.0,0.0,0.0,0.0,0.0,0.0,0.24794,0.0,0.0,0.0548
2021-05-21,0.0,0.11959,0.0,0.0,0.0,0.0,0.18317,0.0,0.0,0.39629,0.0,0.0,0.0,0.0,0.0,0.0,0.23339,0.0,0.0,0.06756
2021-05-24,0.0107,0.10332,0.0,0.0,0.0,0.0,0.17176,0.0,0.0,0.40937,0.0,0.0,0.0,0.0,0.0,0.0,0.30485,0.0,0.0,0.0
2021-05-25,0.0924,0.0354,0.0,0.0,0.0,0.0,0.19685,0.0,0.0,0.38873,0.0,0.0,0.0,0.0,0.0,0.0,0.27092,0.0,0.0,0.01569
2021-05-26,0.0063,0.12207,0.0,0.0,0.0,0.0,0.19941,0.0,0.0,0.38861,0.0,0.0,0.0,0.0,0.0,0.0,0.26004,0.0,0.0,0.02358
2021-05-27,0.0,0.14125,0.0,0.0,0.0,0.0,0.14964,0.0,0.0,0.4157,0.0,0.0,0.0,0.0,0.0,0.0,0.21911,0.0,0.0,0.07431
2021-05-28,0.0,0.13593,0.0,0.0,0.0,0.0,0.13885,0.0,0.0,0.42233,0.0,0.0,0.0,0.0,0.0,0.0,0.19415,0.0,0.0,0.10874
2021-05-31,0.0,0.13275,0.0,0.0,0.0,0.0,0.13163,0.0,0.0,0.42762,0.0,0.0,0.0,0.0,0.0,0.0,0.23692,0.0,0.0,0.07108
2021-06-01,0.03252,0.10773,0.0,0.0,0.0,0.0,0.12079,0.0,0.0,0.43228,0.0,0.0,0.0,0.0,0.0,0.0,0.20285,0.0,0.0,0.10383
2021-06-02,0.00963,0.12553,0.0,0.0,0.0,0.0,0.12028,0.0,0.0,0.44409,0.0,0.0,0.0,0.0,0.0,0.0,0.1893,0.0,0.0,0.11118
2021-06-04,0.01575,0.10388,0.0,0.0,0.0,0.0,0.14996,0.0,0.0,0.43237,0.0,0.0,0.0,0.0,0.0,0.0,0.18739,0.0,0.0,0.11065
2021-06-07,0.07513,0.05619,0.0,0.0,0.0,0.0,0.15473,0.0,0.0,0.42561,0.0,0.0,0.0,0.0,0.0,0.0,0.16982,0.0,0.0,0.11852
2021-06-08,0.01301,0.11449,0.0,0.0,0.0,0.0,0.1422,0.0,0.0,0.43259,0.0,0.0,0.0,0.0,0.0,0.0,0.14609,0.0,0.0,0.15161
2021-06-09,0.05789,0.09626,0.0,0.0,0.0,0.0,0.11905,0.0,0.0,0.43926,0.0,0.0,0.0,0.0,0.0,0.0,0.14827,0.0,0.0,0.13927
2021-06-10,0.03006,0.14531,0.0,0.0,0.0,0.0,0.09881,0.0,0.0,0.44243,0.0,0.0,0.0,0.0,0.0,0.0,0.15618,0.0,0.0,0.12721
2021-06-11,0.02641,0.17132,0.0,0.0,0.0,0.0,0.09643,0.0,0.0,0.43497,0.0,0.0,0.0,0.0,0.0,0.0,0.08526,0.0,0.0,0.18563
2021-06-14,0.01414,0.1768,0.0,0.0,0.0,0.0,0.08217,0.0,0.0,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.07852,0.0,0.0,0.20537
2021-06-15,0.03916,0.16592,0.0,0.0,0.0,0.0,0.05535,0.0,0.0,0.44929,0.0,0.0,0.0,0.0,0.0,0.0,0.10931,0.0,0.0,0.18098
2021-06-16,0.03849,0.1854,0.0,0.0,0.0,0.0,0.09515,0.0,0.0,0.42278,0.0,0.0,0.0,0.0,0.0,0.0,0.08652,0.0,0.0,0.17166
2021-06-17,0.07446,0.13528,0.0,0.0,0.0,0.0,0.13877,0.0,0.0,0.40719,0.0,0.0,0.0,0.0,0.0,0.0,0.06094,0.0,0.0,0.18336
2021-06-18,0.09005,0.14403,0.0,0.0,0.0,0.0,0.16013,0.0,0.0,0.39785,0.0,0.0,0.0,0.0,0.0,0.0,0.01843,0.0,0.0,0.18951
2021-06-21,0.09849,0.11185,0.0,0.0,0.0,0.0,0.15919,0.0,0.0,0.40657,0.0,0.0,0.0,0.0,0.0,0.0,0.01982,0.0,0.0,0.20408
2021-06-22,0.01892,0.16844,0.0,0.0,0.0,0.0,0.1582,0.0,0.0,0.41817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23628
2021-06-23,0.06919,0.11151,0.0,0.0,0.0,0.0,0.14467,0.0,0.0,0.42963,0.0,0.0,0.0,0.0,0.0,0.0,0.03337,0.0,0.0,0.21164
2021-06-24,0.03188,0.10132,0.0,0.0,0.0,0.0,0.12569,0.0,0.0,0.45326,0.0,0.0,0.0,0.0,0.0,0.0,0.09244,0.0,0.0,0.19541
2021-06-25,0.07436,0.10087,0.0,0.0,0.0,0.0,0.10814,0.0,0.0,0.44801,0.0,0.0,0.0,0.0,0.0,0.0,0.04567,0.0,0.0,0.22296
2021-06-28,0.02909,0.13644,0.0,0.0,0.0,0.0,0.08487,0.0,0.0,0.46189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28771
2021-06-29,0.03609,0.14088,0.0,0.0,0.0,0.0,0.05819,0.0,0.0,0.46841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29643
2021-06-30,0.03159,0.16338,0.0,0.0,0.0,0.0,0.09935,0.0,0.0,0.44783,0.0,0.0,0.0,0.0,0.0,0.0,0.02858,0.0,0.0,0.22928
2021-07-01,0.07138,0.13205,0.0,0.0,0.0,0.0,0.07511,0.0,0.0,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26746
2021-07-02,0.0639,0.13882,0.0,0.0,0.0,0.0,0.11765,0.0,0.0,0.43715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24248
2021-07-05,0.14499,0.0588,0.0,0.0,0.0,0.0,0.08315,0.0,0.0,0.45042,0.0,0.0,0.0,0.0,0.0,0.0,0.00347,0.0,0.0,0.25917
2021-07-06,0.0861,0.1273,0.0,0.0,0.0,0.0,0.07442,0.0,0.0,0.45138,0.0,0.0,0.0,0.0,0.0,0.0,0.01496,0.0,0.0,0.24584
2021-07-07,0.0737,0.17314,0.0,0.0,0.0,0.0,0.05523,0.0,0.0,0.44562,0.0,0.0,0.0,0.0,0.0,0.0,0.02644,0.0,0.0,0.22587
2021-07-08,0.07828,0.14728,0.0,0.0,0.0,0.0,0.04081,0.0,0.0,0.45887,0.0,0.0,0.0,0.0,0.0,0.0,0.03018,0.0,0.0,0.24459
2021-07-12,0.06025,0.14999,0.0,0.0,0.0,0.0,0.04502,0.0,0.0,0.46342,0.0,0.0,0.0,0.0,0.0,0.0,0.12433,0.0,0.0,0.15698
2021-07-13,0.05071,0.1541,0.0,0.0,0.0,0.0,0.02887,0.0,0.0,0.47106,0.0,0.0,0.0,0.0,0.0,0.0,0.07959,0.0,0.0,0.21567
2021-07-14,0.04215,0.14305,0.0,0.0,0.0,0.0,0.05181,0.0,0.0,0.46899,0.0,0.0,0.0,0.0,0.0,0.0,0.13261,0.0,0.0,0.16139
2021-07-15,0.05352,0.13929,0.0,0.0,0.0,0.0,0.02056,0.0,0.0,0.47698,0.0,0.0,0.0,0.0,0.0,0.0,0.06886,0.0,0.0,0.24079
2021-07-16,0.00945,0.19717,0.0,0.0,0.0,0.0,0.01991,0.0,0.0,0.46917,0.0,0.0,0.0,0.0,0.0,0.0,0.0177,0.0,0.0,0.28658
2021-07-19,0.09246,0.12127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47454,0.0,0.0,0.0,0.0,0.0,0.0,0.08248,0.0,0.0,0.22925
2021-07-20,0.04868,0.17458,0.0,0.0,0.0,0.0,0.01772,0.0,0.0,0.46449,0.0,0.0,0.0,0.0,0.0,0.0,0.06818,0.0,0.0,0.22635
2021-07-21,0.06162,0.16308,0.0,0.0,0.0,0.0,0.01585,0.0,0.0,0.46745,0.0,0.0,0.0,0.0,0.0,0.0,0.05031,0.0,0.0,0.24169
2021-07-22,0.04503,0.1787,0.0,0.0,0.0,0.0,0.01597,0.0,0.0,0.46724,0.0,0.0,0.0,0.0,0.0,0.0,0.01975,0.0,0.0,0.27331
2021-07-23,0.08791,0.16909,0.0,0.0,0.0,0.0,0.01212,0.0,0.0,0.45579,0.0,0.0,0.0,0.0,0.0,0.0,0.01227,0.0,0.0,0.26281
2021-07-26,0.08286,0.14789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46919,0.0,0.0,0.0,0.0,0.0,0.0,0.03203,0.0,0.0,0.26802
2021-07-27,0.0551,0.1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46216,0.0,0.0,0.0,0.0,0.0,0.0,0.12532,0.0,0.0,0.16612
2021-07-28,0.08027,0.18032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46059,0.0,0.0,0.0,0.0,0.0,0.0,0.02733,0.0,0.0,0.2515
2021-07-29,0.10575,0.16755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27014
2021-07-30,0.07752,0.24212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24625
2021-08-02,0.08636,0.24351,0.0,0.0,0.0,0.0,0.01949,0.0,0.0,0.42343,0.0,0.0,0.0,0.0,0.0,0.0,0.01016,0.0,0.0,0.21706
2021-08-03,0.11707,0.22767,0.0,0.0,0.0,0.0,0.01558,0.0,0.0,0.41767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22202
2021-08-04,0.12181,0.21287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42696,0.0,0.0,0.0,0.0,0.0,0.0,0.04561,0.0,0.0,0.19275
2021-08-05,0.12584,0.24419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21962
2021-08-06,0.13073,0.24965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40495,0.0,0.0,0.0,0.0,0.0,0.0,0.03106,0.0,0.0,0.1836
2021-08-09,0.09144,0.25027,0.0,0.0,0.0,0.0,0.01917,0.0,0.0,0.4188,0.0,0.0,0.0,0.0,0.0,0.0,0.08789,0.0,0.0,0.13243
2021-08-10,0.09511,0.22189,0.0,0.0,0.0,0.0,0.0177,0.0,0.0,0.43491,0.0,0.0,0.0,0.0,0.0,0.0,0.11436,0.0,0.0,0.11603
2021-08-11,0.0706,0.26396,0.0,0.0,0.0,0.0,0.04447,0.0,0.0,0.41837,0.0,0.0,0.0,0.0,0.0,0.0,0.08729,0.0,0.0,0.11532
2021-08-12,0.09623,0.26381,0.0,0.0,0.0,0.0,0.02692,0.0,0.00374,0.4158,0.0,0.0,0.0,0.0,0.0,0.0,0.11024,0.0,0.0,0.08327
2021-08-13,0.10712,0.24749,0.0,0.0,0.0,0.0,0.01312,0.0,0.0,0.42578,0.0,0.0,0.0,0.0,0.0,0.0,0.04893,0.0,0.00338,0.15417
2021-08-16,0.14549,0.19555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43773,0.0,0.0,0.0,0.0,0.0,0.0,0.00781,0.0,0.07774,0.13568
2021-08-17,0.10812,0.22424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43553,0.0,0.0,0.0,0.0,0.0,0.0,0.18104,0.0,0.0,0.05107
2021-08-18,0.14675,0.23227,0.0,0.0,0.0,0.0,0.0,0.0,0.00309,0.41632,0.0,0.0,0.0,0.0,0.0,0.0,0.1116,0.0,0.0,0.08997
