DATA,Vexty Sul America FI RF,Alm FI RF,Bradesco FI RF Ref DI Premium,FI Caixa Brasil Ima B Tp RF LP,Bradesco H FI RF LP Precos,BB FMP FGTS Vale Migracao,Verde Am Strategy II Master FIA,Ioda Fc de FIA,Icatu Multigestores Acoes Fc de FIA,FICFI em Acoes Valor,Capstone Macro I FICFI Mult,FI Mult Tannat,Sulamerica Pajucara FICFI Mult,Kinea Arkhe Pvt Fc Mult,Santander Agressivo Mult Fc FI
2017-08-29,2.07160211,1.4492465,10.4289654,2.475343,2.8111474,9.295764586,3.4811452,247.49752796,1.5880081,160.6865952,,1.5387126,11.8031854,28.616182,469.3737552
2017-08-30,2.07232244,1.4498513,10.4325732,2.475331,2.8113571,9.268226524,3.4638703,247.8492,1.5843772,160.0315477,,1.5392391,11.8044257,28.636941,468.667715
2017-08-31,2.07301838,1.4509712,10.4361647,2.483139,2.8214956,9.466117402,3.4576565,247.94391757,1.583195,159.423013,,1.539767,11.8083946,28.660415,468.9374573
2017-09-01,2.07359455,1.451251,10.439757,2.483088,2.8212005,9.624129494,3.5071952,249.75695593,1.5971967,160.9739096,,1.5402941,11.818856,28.664478,471.235469
2017-09-04,2.07434469,1.4519512,10.4433575,2.485707,2.8244736,9.739092357,3.5159746,250.6636913,1.6024538,161.6112197,,1.5408216,11.8257218,28.678461,471.8284856
2017-09-05,2.07504768,1.4532388,10.4469529,2.495775,2.8372248,9.604263352,3.5136295,250.99631999,1.6047198,161.9146854,,1.5413475,11.8278331,28.679044,472.292478
2017-09-06,2.07559618,1.4533562,10.4505413,2.504579,2.8500062,9.657406433,3.5771354,252.91259935,1.6223993,164.3816269,,1.5418739,11.8603361,28.710725,475.0175572
2017-09-08,2.07618338,1.454733,10.4541485,2.515387,2.8628771,9.302007573,3.5635992,253.45678052,1.6249866,164.9670737,,1.5423963,11.8696004,28.715542,474.7828936
2017-09-11,2.07676746,1.454884,10.457567,2.51252,2.8583705,9.465183822,3.6169314,255.56352271,1.6433807,167.1225409,,1.5428681,11.875154,28.721242,477.340925
2017-09-12,2.07753042,1.4546465,10.4609604,2.507986,2.8531925,9.508936649,3.6250462,256.02852972,1.6475456,167.5732607,,1.5433424,11.8791905,28.717689,477.6479706
2017-09-13,2.07823229,1.4550808,10.4643913,2.508282,2.8535812,9.376696384,3.6394998,256.50669061,1.6537859,168.1894317,,1.5438134,11.8871826,28.73884,478.3419745
2017-09-14,2.07886612,1.4555871,10.467821,2.510838,2.8582399,9.067166942,3.6364625,257.39164866,1.6579046,168.8423747,,1.5442865,11.8966892,28.76784,478.442153
2017-09-15,2.07938356,1.4557233,10.4712364,2.508766,2.8555303,9.114882596,3.6867498,261.43186325,1.6764119,170.5864309,,1.5447571,11.9173627,28.781268,480.6908922
2017-09-18,2.08010998,1.4562348,10.4746799,2.510193,2.8578628,9.23501109,3.6974908,262.14814954,1.6804469,171.1326187,,1.545232,11.9246383,28.795482,481.308153
2017-09-19,2.08072234,1.4569473,10.4781062,2.514289,2.8632004,9.145728397,3.6974624,262.2095674,1.6815002,171.442944,,1.5457047,11.9303429,28.813896,481.467983
2017-09-20,2.08128807,1.4576375,10.4815576,2.516647,2.8668736,8.943647008,3.6895932,261.81511617,1.6828769,171.9954378,,1.5461792,11.9362835,28.840496,481.7115621
2017-09-21,2.08180625,1.4587238,10.4850968,2.524187,2.87769,8.766656914,3.6705048,260.19794805,1.6742774,170.8954335,,1.5468362,11.938387,28.859268,481.1758488
2017-09-22,2.08251327,1.4589804,10.4886233,2.525179,2.8794914,8.605711276,3.6682286,260.50216218,1.6748979,170.7331011,,1.5473179,11.94126,28.869751,480.8700501
2017-09-25,2.08316028,1.4591468,10.4920776,2.523789,2.8765598,8.385877248,3.6186354,258.063647,1.6547395,168.4052992,,1.5478026,11.9280278,28.860879,478.8285022
2017-09-26,2.08393527,1.4602453,10.495531,2.530472,2.8847611,8.494904606,3.6182348,258.15403196,1.6523173,168.3987998,,1.5482859,11.9372918,28.888192,478.6865282
2017-09-27,2.08453692,1.4603615,10.4989684,2.527549,2.8809738,8.609272969,3.5941215,257.19739387,1.639185,166.5777049,,1.5487612,11.9281061,28.89474,477.4542481
2017-09-28,2.08528808,1.4605518,10.5024398,2.527307,2.8808013,8.56054681,3.5797325,256.96064928,1.6349715,166.0928871,,1.5492523,11.9285265,28.915507,477.1895528
2017-09-29,2.08604837,1.4609968,10.5058798,2.527832,2.8823561,8.592024382,3.6108754,258.96310784,1.6499875,167.6807762,,1.5497295,11.943694,28.932029,478.9290244
2017-10-02,2.08666033,1.4616035,10.5093215,2.53035,2.885313,8.599544394,3.6080389,259.20896233,1.6520564,167.9883604,,1.5502094,11.9473873,28.9584,479.2764361
2017-10-03,2.08731433,1.4615364,10.5127685,2.526854,2.8803976,8.807565962,3.7066333,262.96258701,1.6862588,171.8450644,,1.5507107,11.9724788,28.955917,483.8504866
2017-10-04,2.08804102,1.4620908,10.5162046,2.528658,2.8820248,8.788321756,3.6984552,263.39875934,1.6866513,172.1358321,,1.5511906,11.9769656,28.966611,483.7498233
2017-10-05,2.08871876,1.4617152,10.5196483,2.522576,2.8731664,8.696892087,3.7051438,264.530573,1.688454,171.798162,,1.5516717,11.9755863,28.964908,483.7877537
2017-10-06,2.08949254,1.4638857,10.5231076,2.536138,2.8898382,8.661612619,3.6729997,263.586584,1.6821012,170.7528754,,1.5521607,11.9738569,28.988278,483.1745333
2017-10-09,2.09004806,1.4638774,10.5265984,2.53245,2.8855857,8.489943451,3.6569191,263.3951685,1.6780969,170.4584351,,1.5526534,11.9701527,28.990784,482.5564276
2017-10-10,2.09079696,1.4648425,10.5298341,2.536762,2.8913656,8.441268474,3.7060381,266.50595293,1.7010903,172.8561016,,1.553138,11.9905084,29.005598,484.9540744
2017-10-11,2.0913895,1.4650164,10.533071,2.534591,2.8888781,8.38190192,3.698199,266.43324029,1.7001796,172.5598239,,1.553618,11.9912527,29.009315,484.5461064
2017-10-13,2.09205978,1.4654921,10.5362931,2.535624,2.889889,8.865274951,3.7105049,266.50734514,1.7031152,172.6768132,,1.5540989,12.0020556,28.985927,485.1298077
2017-10-16,2.09276263,1.4656513,10.539521,2.533405,2.886584,8.982413297,3.6981517,265.39819564,1.6942086,171.6363198,,1.5545797,11.9941647,28.991272,484.6969358
2017-10-17,2.09341336,1.4666379,10.5427544,2.539061,2.8934668,8.775969727,3.6765617,263.91461059,1.6827262,170.4817915,,1.5550597,11.9927113,29.001084,483.5063903
2017-10-18,2.09400243,1.4674388,10.5460161,2.540759,2.8956487,8.692481461,3.6969461,265.46906322,1.6941305,172.5077609,,1.5555439,12.006449,29.021826,484.5517083
2017-10-19,2.09455199,1.4685069,10.5492311,2.54543,2.9020637,8.887049968,3.6888374,264.53831485,1.6890463,172.0471343,,1.5560169,12.0042233,29.035939,484.0971317
2017-10-20,2.09524229,1.4692142,10.5524533,2.549071,2.9052388,8.871387046,3.6862286,264.86997055,1.6904432,172.3322657,,1.5564954,12.0083532,29.057982,484.6073601
2017-10-23,2.09590233,1.4691921,10.5556862,2.54304,2.8978777,8.806596096,3.6394118,261.8026778,1.674293,170.4877492,,1.5569727,11.9932986,29.053869,482.6090299
2017-10-24,2.09661381,1.4687853,10.5588983,2.534528,2.8881805,9.105415365,3.6767011,263.40294205,1.687602,172.011454,,1.5574556,12.0030494,29.068961,484.3921123
2017-10-25,2.09731517,1.4693554,10.5621169,2.536934,2.8916065,9.029641885,3.6964749,263.0410434,1.692518,173.0060632,,1.5579358,12.0137403,29.086976,485.1063358
2017-10-26,2.09792036,1.4682272,10.5653282,2.521425,2.8694538,8.793727253,3.6623505,261.6185918,1.6817103,171.5855724,,1.5584146,11.9955253,29.086936,483.4401871
2017-10-27,2.09841595,1.4688883,10.5682737,2.523705,2.8730851,8.761016574,3.6691573,262.29408801,1.6860091,172.3645727,,1.5588528,12.0070274,29.0808,483.6444179
2017-10-30,2.09929413,1.4687172,10.5712229,2.517253,2.8645844,8.706919126,3.6131792,259.21053096,1.6623406,169.3501554,,1.5592881,11.9887447,29.063882,481.3477515
2017-10-31,2.0999654,1.4691196,10.5741711,2.517404,2.865306,8.639456763,3.5785942,257.65988175,1.6483898,167.7917665,,1.5597223,11.9886474,29.071121,480.5136986
2017-11-01,2.10057355,1.4684734,10.5771061,2.506688,2.8518019,8.831346111,3.5578593,256.41944872,1.6416273,167.2769184,,1.5601565,11.9823797,29.081838,479.647171
2017-11-03,2.10126283,1.4677951,10.5800407,2.494391,2.8349065,9.023221214,3.5542622,254.85200325,1.6290283,165.8099423,,1.5605967,11.9778247,29.061659,479.434472
2017-11-06,2.10164142,1.4691439,10.5829681,2.503937,2.8475319,9.2364318,3.5768713,254.67192861,1.6295791,166.2243662,,1.5610351,11.9887748,29.060138,480.2681362
2017-11-07,2.10209995,1.469147,10.5859271,2.500676,2.8469684,9.016553288,3.4872018,251.0738073,1.5995709,163.0501719,,1.5614697,11.9663164,29.069096,476.7035513
2017-11-08,2.10278671,1.4700485,10.5888666,2.504923,2.8491698,9.12821078,3.5855778,254.56188065,1.6296763,166.8808721,,1.5619038,11.9966242,29.079151,480.4722755
2017-11-09,2.1033201,1.4706756,10.5917627,2.505048,2.8490102,8.822783865,3.5086418,251.64800598,1.6063914,163.9607548,,1.5623346,11.9727526,29.075973,477.8167561
2017-11-10,2.10383202,1.4697583,10.594741,2.496349,2.8357789,8.814141193,3.4860483,249.79459441,1.58914,161.8516817,,1.5627669,11.9570434,29.05252,476.1353245
2017-11-13,2.1045594,1.4699503,10.597694,2.493295,2.8333732,8.912442063,3.5017705,250.36315752,1.5948627,162.770927,,1.5632014,11.9664938,29.061442,476.8127372
2017-11-14,2.10520543,1.4698542,10.6006566,2.488318,2.8263272,8.655921395,3.4347388,248.92029091,1.5764353,160.8206331,,1.5636335,11.9519368,29.075973,473.955912
2017-11-16,2.105884,1.4715245,10.6035592,2.500525,2.8428879,8.773152816,3.5102799,251.52795242,1.606413,164.4827106,,1.5640661,11.9800341,29.098565,477.4859811
2017-11-17,2.1063383,1.473107,10.6065303,2.509522,2.8558846,8.858123686,3.5443663,253.30200372,1.6223992,166.3436685,,1.5644992,11.9973556,29.115806,479.5487913
2017-11-20,2.10683754,1.4736844,10.6094765,2.510531,2.856427,8.857489907,3.5443935,253.30920069,1.6246846,166.3382543,,1.564932,11.9998129,29.1224,479.6448505
2017-11-21,2.10743297,1.4752018,10.6124269,2.520457,2.8698428,9.159041482,3.600098,256.19896256,1.643646,168.5199939,,1.5653656,12.0163234,29.152402,482.2440657
2017-11-22,2.1079513,1.4756838,10.6153945,2.517806,2.8668062,9.342971421,3.5944669,255.79417693,1.6426206,168.499679,,1.5657991,12.0164501,29.147089,482.1648563
2017-11-23,2.10860706,1.4764568,10.6183456,2.520212,2.8712435,9.465366306,3.5935961,255.60758386,1.6409094,168.4233993,,1.5662338,12.0199238,29.152267,482.1915
2017-11-24,2.10920416,1.4761443,10.6212931,2.514673,2.8645911,9.62252919,3.5821302,254.98444912,1.6382673,168.0565032,,1.5666675,12.0239394,29.163742,481.6236304
2017-11-27,2.10985732,1.476416,10.6242359,2.513062,2.8632193,9.520208799,3.5768247,254.54453115,1.6330766,167.4789299,,1.5671015,12.0252564,29.159624,481.3582307
2017-11-28,2.11046831,1.4769123,10.6271832,2.515611,2.8673191,9.742910036,3.5801471,254.56594729,1.6309646,167.229396,,1.5675354,12.027647,29.172454,481.5885573
2017-11-29,2.11102744,1.4761615,10.6301409,2.503947,2.8515557,9.596001937,3.5177276,252.48835219,1.6112116,164.690856,,1.5679719,12.0288082,29.172524,478.770756
2017-11-30,2.11176151,1.475916,10.6330858,2.497751,2.8432699,9.446443055,3.4848016,250.25581023,1.5955493,162.7056557,,1.5684062,12.0284177,29.179572,476.994256
2017-12-01,2.11243035,1.4764774,10.6360335,2.499469,2.8466504,9.536212794,3.4963277,250.40558689,1.5978478,163.2574956,,1.5688107,12.0296292,29.174311,477.647502
2017-12-04,2.11298246,1.4771105,10.6389895,2.500888,2.8499304,9.894530009,3.5359699,251.59678776,1.6072612,164.5301072,,1.5692468,12.0375497,29.182947,479.0740526
2017-12-05,2.11348883,1.4779841,10.6419598,2.504733,2.8554888,9.678489544,3.5080149,251.07913407,1.6010491,163.6806434,,1.5696876,12.0405561,29.185987,478.1791596
2017-12-06,2.11407355,1.4781223,10.6449238,2.502358,2.854008,9.608704508,3.5330927,251.46963695,1.6061486,164.6583076,,1.5701253,12.0438628,29.186291,479.6001265
2017-12-07,2.11466275,1.4776817,10.6478864,2.493925,2.8431639,9.496379914,3.5027424,250.49459169,1.5957413,163.4754588,,1.570563,12.0436279,29.186705,478.1113321
2017-12-08,2.11525131,1.4779428,10.6506491,2.497999,2.8478151,9.532962385,3.5091957,250.98480889,1.5990233,163.8670442,,1.5709725,12.0470953,29.19706,478.8274191
2017-12-11,2.11577819,1.4783237,10.6534133,2.498708,2.8491388,9.606768492,3.5211867,250.60319493,1.5966958,163.8243643,,1.5713822,12.049321,29.198314,479.026823
2017-12-12,2.11635291,1.4779955,10.6561815,2.493256,2.8419315,9.717796054,3.5666526,251.37539539,1.6087107,165.3017349,,1.5717922,12.0555109,29.203716,480.7782194
2017-12-13,2.11699687,1.4789453,10.6589383,2.498458,2.8488009,9.698527824,3.5219313,250.36479654,1.6001789,164.0793015,,1.5722041,12.053566,29.20453,479.3503929
2017-12-14,2.11750502,1.4789071,10.6615869,2.493689,2.8422874,9.732441882,3.4933074,249.55841454,1.592638,162.9461517,,1.5726127,12.051552,29.209452,478.5805842
2017-12-15,2.11814598,1.4796247,10.6643935,2.497087,2.8477354,9.905513149,3.5032656,250.87177649,1.6009012,163.6024503,,1.5730204,12.059411,29.219732,479.193799
2017-12-18,2.11869026,1.4804725,10.6671266,2.498094,2.8491239,10.158664502,3.520142,251.12878354,1.605211,164.0842282,,1.5734287,12.0671945,29.226596,480.1646785
2017-12-19,2.11927155,1.4806141,10.6699022,2.49534,2.8453434,10.160656581,3.5034803,250.55906573,1.6005251,163.3543236,,1.5738366,12.0628308,29.231296,479.4058808
2017-12-20,2.11989494,1.481821,10.6726798,2.504166,2.8578504,10.504758314,3.5259282,251.68238107,1.6111806,164.1956185,,1.5742453,12.07919,29.246248,480.902382
2017-12-21,2.12033897,1.4826231,10.6754469,2.508723,2.8638302,10.657878008,3.6009845,254.3064114,1.6362302,166.9704743,,1.5746487,12.0919656,29.254093,484.3381569
2017-12-22,2.12079731,1.4825413,10.6782501,2.504212,2.8585139,10.784444702,3.6085441,255.35024068,1.6411264,167.3544793,,1.5750587,12.0945021,29.263617,484.5425264
2017-12-26,2.12133846,1.483995,10.6810438,2.514137,2.8712674,10.79838823,3.628488,256.03594894,1.6488426,168.2025101,,1.5754679,12.1058552,29.282096,485.8423791
2017-12-27,2.12182627,1.4845613,10.6838376,2.513753,2.8710979,10.800184723,3.6423871,257.69943962,1.6589245,169.6099034,,1.5758759,12.1164577,29.295899,486.748314
2017-12-28,2.1223768,1.4852252,10.6867699,2.517116,2.8756889,10.904806312,3.6641862,258.27061163,1.6688122,171.0659643,,1.5762846,12.1287639,29.313714,487.6475913
2017-12-29,2.12288774,1.4856976,10.6895225,2.517896,2.8765132,10.904080297,3.6642539,258.28911602,1.6688895,171.0543793,,1.5766931,12.1312178,29.317601,487.7361424
2018-01-02,2.12344722,1.4873312,10.6923108,2.530828,2.8950205,11.291014768,3.7263833,259.67615593,1.6856711,172.4571475,,1.5771016,12.1534715,29.335025,490.780028
2018-01-03,2.12384268,1.4885705,10.6950874,2.537852,2.9032783,11.223935128,3.7385887,259.50639547,1.684843,172.5373755,,1.57751,12.1551537,29.335381,491.1740028
2018-01-04,2.1243771,1.4895057,10.69788,2.543704,2.9101217,11.268380842,3.7665129,260.14280809,1.6910399,173.3046095,,1.5779151,12.1659041,29.337467,492.4961117
2018-01-05,2.12493263,1.4898175,10.7006908,2.541627,2.9061716,11.440241296,3.7913405,261.492292,1.6989859,174.0599394,,1.5783238,12.1681245,29.339557,493.2903758
2018-01-08,2.12557342,1.4905543,10.7034803,2.546143,2.9120466,11.689083554,3.8061,260.87025191,1.6968733,174.1327946,,1.5787339,12.1672957,29.344962,493.8743059
2018-01-09,2.12609617,1.491221,10.7062753,2.54848,2.9148054,11.645875561,3.7802506,259.721159,1.6875989,172.9740865,,1.5791436,12.1633519,29.33887,493.0477577
2018-01-10,2.12669544,1.4936134,10.7090638,2.554721,2.9206162,11.485855462,3.7491742,258.2058844,1.6772094,171.7393346,,1.5795576,12.1629614,29.350133,491.9650531
2018-01-11,2.1272366,1.4949205,10.7118699,2.562321,2.9301571,11.705491527,3.807028,259.71530084,1.6927533,173.5010349,,1.5799628,12.1726984,29.365563,494.2790032
2018-01-12,2.12774298,1.4961749,10.7146698,2.568273,2.9376956,11.770060598,3.8043467,259.35311151,1.6908801,173.3758246,,1.5803639,12.1773907,29.37286,494.4066097
2018-01-15,2.12827903,1.496902,10.717477,2.570547,2.9394708,11.747990132,3.8263158,260.32626242,1.698998,174.696481,,1.580781,12.1851723,29.390629,495.348551
2018-01-16,2.12883218,1.4975064,10.7202632,2.571417,2.9401803,11.436898077,3.8324348,260.96567327,1.6997563,174.7429844,,1.5811898,12.1868967,29.38282,495.6532472
2018-01-17,2.12942518,1.4979933,10.7230522,2.57142,2.9401146,11.661219173,3.895566,262.3357785,1.7151066,177.0251647,,1.5815997,12.1982564,29.39174,498.1945318
2018-01-18,2.12999788,1.4985878,10.7258465,2.574267,2.9429083,11.583678719,3.8867165,262.04531047,1.7119171,176.4634978,,1.5820094,12.199859,29.389816,497.9082139
2018-01-19,2.13062957,1.4992039,10.7286258,2.574103,2.9425278,11.588255832,3.9076742,263.00168771,1.7160358,176.9866331,,1.5824193,12.2038045,29.403973,498.514164
2018-01-22,2.13118405,1.4994119,10.7314108,2.572318,2.9403556,11.526395082,3.9301543,263.57165702,1.7190925,177.310041,,1.5828288,12.2061135,29.404288,499.4221105
2018-01-23,2.13176716,1.4994101,10.7341802,2.56894,2.9360441,11.052513227,3.8916512,262.74234927,1.7085941,175.5470567,,1.5832388,12.1961107,29.399026,497.5720012
2018-01-24,2.1323818,1.5017838,10.7369454,2.589332,2.9625287,11.289863966,4.0404169,268.31578994,1.7552673,181.6438458,,1.5836464,12.2348674,29.444028,503.2632515
2018-01-25,2.13279629,1.502313,10.7397564,2.590237,2.9634678,11.289095001,4.0405687,268.32293695,1.7557119,181.6382301,,1.5841452,12.2378514,29.44976,503.3539655
2018-01-26,2.1333597,1.5042661,10.7425424,2.605793,2.9831277,11.195837446,4.1333931,272.40121448,1.7846114,185.2223304,,1.5845546,12.2618947,29.501293,507.0406082
2018-01-29,2.13378479,1.5043861,10.7453587,2.604365,2.981174,11.316673186,4.0863836,271.65208172,1.77546,184.0252719,,1.5849608,12.2568791,29.512503,505.6069278
2018-01-30,2.13439116,1.5048076,10.7481394,2.601674,2.9773058,11.204907121,4.0801362,270.80231183,1.7676936,183.3510495,,1.585371,12.2563889,29.519763,505.2517266
2018-01-31,2.13495786,1.5053547,10.7509234,2.602853,2.9787725,11.198867589,4.1080692,272.22076691,1.7784185,184.4226468,,1.5857793,12.2696329,29.544218,506.1964349
2018-02-01,2.13551561,1.5061807,10.7537111,2.606688,2.9838714,11.287943242,4.1375714,273.97608271,1.7927336,185.7272629,,1.5861882,12.2795173,29.554044,507.3829188
2018-02-02,2.13605526,1.5056725,10.7565146,2.599024,2.9738484,11.025479051,4.0667503,271.07135059,1.7685785,182.9557984,,1.5865969,12.2627604,29.548185,504.7097148
2018-02-05,2.13674991,1.5053559,10.7592832,2.591396,2.9650119,10.905783564,3.9706381,268.33587715,1.7442167,179.2380495,,1.586973,12.2416226,29.55384,500.8043889
2018-02-06,2.13735736,1.5060518,10.7620677,2.593749,2.9679049,11.465498073,4.064894,270.62926239,1.7609179,181.4480015,,1.5873824,12.257835,29.558433,504.4148254
2018-02-07,2.137898,1.506397,10.764867,2.593575,2.9684839,11.26382664,4.0135013,270.20630645,1.7530658,180.4331983,,1.5877909,12.2530652,29.580805,502.5607506
2018-02-08,2.13843685,1.5055068,10.7675441,2.586635,2.9629113,11.231356338,3.9645966,267.48441649,1.736923,178.6439707,,1.5882001,12.240307,29.592457,500.2201801
2018-02-09,2.13898385,1.5049098,10.7702304,2.577402,2.9533618,11.338997271,3.9358455,266.01719639,1.72409,176.8162673,,1.5885916,12.2332605,29.587876,498.8949689
2018-02-14,2.13959717,1.5061727,10.7734513,2.586358,2.9658321,12.001786235,4.0573143,269.19095126,1.7554951,180.4547356,,1.588986,12.2617719,29.591783,503.8316298
2018-02-15,2.14001647,1.5077004,10.7769984,2.598509,2.9802051,12.384761959,4.0866349,269.00842564,1.7614587,181.1891233,,1.5893807,12.2759923,29.587808,505.3072175
2018-02-16,2.14052222,1.5089926,10.7805206,2.606258,2.9899895,12.403937596,4.1017487,268.72304394,1.7652636,181.8435895,,1.5897772,12.2840209,29.60257,505.9325125
2018-02-19,2.14099636,1.5092558,10.7840442,2.606615,2.9912351,12.513461763,4.0944977,269.20147675,1.771673,182.3966107,,1.590172,12.2938167,29.62352,506.5524788
2018-02-20,2.1415657,1.509361,10.7875472,2.603619,2.9889587,12.265424396,4.1498931,271.35901907,1.7867279,184.4905664,,1.5905668,12.301308,29.64768,508.3467378
2018-02-21,2.1420576,1.5099926,10.7902403,2.602144,2.9876064,12.077863035,4.1706208,273.34574368,1.792082,185.1964191,,1.5909613,12.3092199,29.664957,508.834212
2018-02-22,2.14258238,1.5103223,10.7929362,2.601291,2.985962,12.305908755,4.2005566,274.11518945,1.80072,186.3977558,,1.5913532,12.3140973,29.667245,509.9928507
2018-02-23,2.14355325,1.5112419,10.7956446,2.607392,2.9939336,12.412922058,4.228606,274.43978726,1.8069757,187.6057289,,1.591752,12.3280553,29.684903,511.2671796
2018-02-26,2.14402643,1.5122325,10.7983623,2.616369,3.0053237,12.759239462,4.2428757,273.68739876,1.8088867,187.2529283,,1.592148,12.3321621,29.699341,512.0560379
2018-02-27,2.14449969,1.512558,10.8010668,2.618396,3.0080109,12.738441975,4.2071476,274.51024518,1.803843,186.6433215,,1.5925449,12.3273957,29.705816,510.972701
2018-02-28,2.14504456,1.5128775,10.8037223,2.616948,3.0072949,12.13599113,4.1273431,272.71866102,1.7876844,184.696926,,1.5929303,12.3223547,29.713129,508.3133578
2018-03-01,2.14554518,1.5133448,10.806376,2.619075,3.0104736,11.976870687,4.1321014,272.66414823,1.7875418,184.6079305,,1.5933179,12.3256981,29.715809,508.49401
2018-03-02,2.1460846,1.5140394,10.8090814,2.621693,3.0146155,11.791366599,4.1560824,273.50095124,1.7909073,185.497177,,1.5937165,12.3357774,29.720918,509.2546525
2018-03-05,2.14655647,1.5148302,10.8117813,2.625678,3.0206873,11.77738073,4.1767753,274.06610866,1.7942753,186.2277873,,1.5941079,12.3433644,29.729485,509.873812
2018-03-06,2.14706554,1.5154264,10.8144946,2.626666,3.0224116,11.721071158,4.1670435,274.50837541,1.7943913,185.5465921,,1.5945041,12.3435179,29.723815,509.3200287
2018-03-07,2.14760815,1.5158384,10.8172057,2.626626,3.0225199,11.680235465,4.1519278,273.62248307,1.790799,184.9903948,,1.5949023,12.342244,29.73525,509.087788
2018-03-08,2.14817173,1.5162826,10.8199204,2.627248,3.023715,11.312012245,4.1314485,273.85801932,1.7893741,184.7673158,,1.5953007,12.341958,29.763631,508.3166318
2018-03-09,2.14874814,1.51662,10.8226205,2.626393,3.0226896,11.480422584,4.1900299,274.65614489,1.8065967,187.1337464,,1.5956988,12.3540576,29.786027,510.8566522
2018-03-12,2.14932438,1.5171087,10.8253339,2.626441,3.02399,11.574803699,4.2139134,275.83093235,1.8187253,188.4022539,,1.5960966,12.362235,29.80005,511.9377888
2018-03-13,2.1498594,1.517976,10.8280418,2.63046,3.0288252,11.485973976,4.1845013,275.14732914,1.812003,187.1459825,,1.5964951,12.3637708,29.809371,511.2290429
2018-03-14,2.15037442,1.5185939,10.8307655,2.6336,3.0319519,11.612238694,4.1547642,273.39563746,1.802984,185.6962874,,1.596844,12.3577476,29.813224,510.642965
2018-03-15,2.15093773,1.5189001,10.8334845,2.633467,3.0317528,11.557384035,4.106895,271.81251299,1.7873511,184.1499649,,1.5972436,12.3533914,29.833639,508.8176099
2018-03-16,2.15147168,1.5197299,10.836206,2.638474,3.0378506,11.529624369,4.1037095,271.04129305,1.7851562,183.5317019,,1.5976434,12.3609352,29.856394,508.896713
2018-03-19,2.1519841,1.5196017,10.8389515,2.632998,3.0316965,11.204396171,4.0543422,270.81895636,1.77485,182.4974597,,1.5980415,12.3560032,29.849871,507.2408805
2018-03-20,2.15254723,1.5190985,10.8416608,2.624618,3.0215843,11.338999691,4.0704266,270.63414883,1.7741923,182.3093352,,1.5984399,12.3538549,29.865929,507.599105
2018-03-21,2.15316242,1.5201617,10.8443728,2.631426,3.0302853,11.579820836,4.1076042,272.23081821,1.7857698,183.2597759,,1.5988394,12.3608169,29.872904,509.1593904
2018-03-22,2.1536596,1.5223615,10.847105,2.645551,3.0500449,11.426010188,4.1084656,273.17345553,1.7879112,183.9029813,,1.5992388,12.3780036,29.892436,509.2141726
2018-03-23,2.15404137,1.522772,10.8497085,2.644492,3.0485459,11.336634705,4.0974803,270.48719569,1.7732065,182.6120841,,1.599618,12.368711,29.881853,508.6042168
2018-03-26,2.15461393,1.5235186,10.8523111,2.64672,3.0525403,11.443283535,4.1269464,270.54876399,1.7792228,183.8803745,,1.6000036,12.3786237,29.90612,509.944849
2018-03-27,2.15504059,1.5233735,10.8549265,2.641686,3.0470051,11.136038795,4.0729455,268.52343971,1.7632051,181.7141175,,1.6003883,12.3648245,29.915268,507.6545899
2018-03-28,2.15558846,1.5228859,10.8575442,2.634789,3.0385628,11.317828719,4.0804162,267.29477482,1.7597922,181.2717073,,1.6007748,12.3614657,29.913141,507.6434551
2018-03-29,2.15615167,1.5240051,10.860178,2.64093,3.0462107,11.496974925,4.1384483,269.45780341,1.777311,183.6747396,,1.6011627,12.380639,29.935894,510.414083
2018-04-02,2.15681243,1.5237353,10.862805,2.635792,3.0393853,11.708394887,4.1050525,267.38234123,1.7617221,181.5972747,,1.6015491,12.3699507,29.931888,509.013796
2018-04-03,2.15739408,1.5233154,10.8654198,2.628243,3.0302267,11.67277628,4.0954291,266.48012868,1.7588814,181.6863689,,1.6019367,12.367326,29.943484,508.9020026
2018-04-04,2.15799549,1.5232402,10.8680129,2.623546,3.0241193,11.586154703,4.0852329,266.08327057,1.7564981,181.3839113,,1.60232,12.3632775,29.942799,508.453829
2018-04-05,2.15861357,1.5242723,10.8706235,2.63197,3.0357642,11.773353898,4.1270398,267.42836968,1.7695463,182.7171551,,1.6027186,12.3697829,29.966019,510.1233028
2018-04-06,2.15913218,1.5241319,10.873239,2.627472,3.029726,11.635721807,4.104839,266.28775226,1.7628533,181.7948895,,1.6031067,12.3670316,29.972054,509.5307255
2018-04-09,2.15966165,1.524495,10.8757944,2.626411,3.0279941,11.691379285,4.0324993,264.59397198,1.7417128,178.8220673,,1.603495,12.3572831,29.972542,506.9273085
2018-04-10,2.16021897,1.5245096,10.878396,2.625405,3.0271855,12.198024539,4.0826067,264.84174507,1.7503396,180.213687,,1.6038845,12.3624592,29.986981,508.9952452
2018-04-11,2.16076646,1.5254768,10.8810098,2.632331,3.0359061,12.14358725,4.1150288,265.39040007,1.7526575,181.2557039,,1.6042727,12.3709193,29.990638,510.357948
2018-04-12,2.16124873,1.5261803,10.8836467,2.638922,3.0449386,12.188478465,4.1178546,265.81546913,1.7584517,182.3294772,,1.6046606,12.3759921,30.021994,510.9252738
