DATA,CDI,Cota do Fundo,IPCA,IPCA+6%,IBOV
2020-03-09,1.7868500690728986,1.962762415834468,1.2939146117684504,1.8524974244315284,1.7314156490497326
2020-03-10,1.787138413068545,2.0081136752753945,1.2939563668602012,1.8529856137897809,1.8550752630098881
2020-03-11,1.787426803594262,1.932772630509344,1.293998123299404,1.8534739318007625,1.7133907565642437
2020-03-12,1.787715240657558,1.804043922814928,1.294039881086102,1.8539623784983772,1.4601571107971316
2020-03-13,1.788003724265943,1.9109700197212889,1.294081640220339,1.854450953916538,1.6632389072714722
2020-03-16,1.788292254426928,1.819737908460604,1.2941234007021583,1.8549396580891664,1.4316914602759638
2020-03-17,1.788580831148025,1.8475121021409289,1.2941651625316033,1.8554284910501933,1.5010752261045919
2020-03-18,1.7888694544367474,1.7360326046197787,1.2942069257087179,1.8559174528335582,1.3457312308222882
2020-03-19,1.78912395689403,1.766088274589012,1.294248690233545,1.85640654347321,1.3746394568285911
2020-03-20,1.7893784955593774,1.76399544508234,1.2942904561061286,1.856895763003106,1.3492316005683542
2020-03-23,1.7896330704379406,1.720266360951686,1.294332223326512,1.8573851114572126,1.2788419813644198
2020-03-24,1.7898876815348719,1.779188884928556,1.2943739918947386,1.8578745888695054,1.402743000134649
2020-03-25,1.7901423288553238,1.8356263263127977,1.294415761810852,1.858364195273969,1.507894911989169
2020-03-26,1.79039701240445,1.8799421348917384,1.2944575330748957,1.8588539307045964,1.5632973159010395
2020-03-27,1.7906517321874047,1.879182791570428,1.2944993056869132,1.85934379519539,1.4771761499073146
2020-03-30,1.790906488209343,1.88654925483004,1.2945410796469479,1.859833788780361,1.501537918657233
2020-03-31,1.7911612804754207,1.8842687645289629,1.2945828549550433,1.86032391149353,1.4689482692973093
2020-04-01,1.7914161089907938,1.87159927359926,1.2943561151710017,1.8604282142815236,1.4276479297072329
2020-04-02,1.79167097376062,1.8674561116508237,1.2941294150993117,1.860532522917462,1.4535184785201107
2020-04-03,1.7919258747900568,1.8489345223918503,1.293902754733018,1.8606368374016733,1.398900640240979
2020-04-06,1.7921808120842633,1.8564323626797217,1.2936761340651663,1.860741157734485,1.4901315413812597
2020-04-07,1.7924357856483986,1.8638135804517495,1.293449553088804,1.8608454839162252,1.5360990406327575
2020-04-08,1.7926907954876228,1.871998855795456,1.2932230117969787,1.8609498159472218,1.581704432669145
2020-04-09,1.792945841607097,1.8851212244573985,1.2929965101827403,1.8610541538278027,1.5627340380108683
2020-04-13,1.7932009240119824,1.888703075301912,1.2927700482391395,1.8611584975582962,1.5859491339129375
2020-04-14,1.7934560427074415,1.9022204351684544,1.292543625959228,1.86126284713903,1.6077158009545656
2020-04-15,1.7937111976986375,1.916306934362202,1.292317243336059,1.861367202570332,1.5858485485754068
2020-04-16,1.793966388990734,1.9329960854593091,1.2920909003626866,1.8614715638525305,1.5653492567866645
2020-04-17,1.7942216165888958,1.945012217275497,1.2918645970321665,1.8615759309859534,1.5890471623088807
2020-04-20,1.7944768804982878,1.9550085444654612,1.2916383333375554,1.8616803039709289,1.5887051721612766
2020-04-22,1.7947321807240764,1.9599145802947733,1.2914121092719115,1.8617846828077849,1.6231858258667762
2020-04-23,1.794987517271428,1.935686736430543,1.2911859248282938,1.8618890674968493,1.6027871194155647
2020-04-24,1.7952428901455102,1.8569921410219432,1.2909597799997625,1.8619934580384507,1.5154388123039662
2020-04-27,1.7954982993514912,1.859404412894477,1.2907336747793796,1.862097854432917,1.57393924461178
2020-04-28,1.79575374489454,1.9072132076601085,1.2905076091602077,1.8622022566805763,1.6357589930581047
2020-04-29,1.7960092267798262,1.917183364185174,1.2902815831353107,1.8623066647817568,1.6731566215519929
2020-04-30,1.7962647450125202,1.9125467713701827,1.2900555966977543,1.8624110787367867,1.6195446366481674
2020-05-04,1.7965202995977931,1.9096425667794663,1.289765250677785,1.8624225060807804,1.5867538166131823
2020-05-05,1.7967758905408169,1.913735991694208,1.2894749700044656,1.8624339334948898,1.5987234717793273
2020-05-06,1.7970315178467642,1.9125969090332304,1.2891847546630888,1.8624453609791154,1.590535825304334
2020-05-07,1.7972353910724639,1.899242632501443,1.2888946046389507,1.8624567885334575,1.571525196511045
2020-05-08,1.797439287427581,1.9076288062970013,1.2886045199173506,1.8624682161579165,1.6146561892441789
2020-05-11,1.7976432069147397,1.8994403009938865,1.2883145004835912,1.8624796438524929,1.59055594237184
2020-05-12,1.797847149536564,1.8894275413516384,1.2880245463229787,1.8624910716171872,1.566556280837032
2020-05-13,1.7980511152956788,1.897294518938046,1.2877346574208222,1.8625024994519996,1.5645445740864192
2020-05-14,1.798255104194709,1.89292764084757,1.2874448337624345,1.8625139273569309,1.5894696207265093
2020-05-15,1.7984591162362797,1.8997712573035617,1.2871550753331313,1.8625253553319812,1.5602194045726023
2020-05-18,1.7986631514230167,1.9346374834948623,1.286865382118232,1.862536783377151,1.6333851790923821
2020-05-19,1.7988672097575455,1.9461022854277896,1.2865757541030594,1.8625482114924408,1.6242922645796132
2020-05-20,1.7990712912424924,1.9554298712826967,1.2862861912729389,1.862559639677851,1.6358998125306476
2020-05-21,1.799275395880484,1.951792266751571,1.2859966936131997,1.862571067933382,1.6702597638311103
2020-05-22,1.7994795236741465,1.9438654818976893,1.2857072611091744,1.8625824962590343,1.653079788180879
2020-05-25,1.7996836746261073,1.9577453397673223,1.2854178937461986,1.8625939246548082,1.723288353777258
2020-05-26,1.7998878487389935,1.9517701475837268,1.2851285915096116,1.8626053531207043,1.7193856426810696
2020-05-27,1.8000920460154328,1.9633218776497785,1.2848393543847554,1.862616781656723,1.7692156188937433
